"interaction","Kendall","name","NMI","selected","shared interaction","shared name","Spearman","Weight"
"PRR23B","0.74722224","PABPC1P12","0.6294653","false","PRR23B","PABPC1P12","0.8540909","0.7435927987098694"
"SUN3","0.7315635","KRT18P46","0.63262415","false","SUN3","KRT18P46","0.866393","0.7435269355773926"
"PAX5","0.7290323","BLK","0.6035609","false","PAX5","BLK","0.89798385","0.7435256838798523"
"RP11-814P5.1","0.74871904","RP6-218J18.2","0.57892585","false","RP11-814P5.1","RP6-218J18.2","0.9027904","0.7434784770011902"
"FCRL1","0.7578045","BLK","0.5825193","false","FCRL1","BLK","0.88980746","0.7433770298957825"
"CYP11B1","0.7426471","LINC00706","0.60806745","false","CYP11B1","LINC00706","0.87929744","0.7433373332023621"
"RP11-438O11.1","0.75334567","RP11-326K13.3","0.615363","false","RP11-438O11.1","RP11-326K13.3","0.86106783","0.7432587742805481"
"LINC01192","0.7549057","CTD-2561F5.1","0.60606474","false","LINC01192","CTD-2561F5.1","0.86878586","0.7432520985603333"
"RP11-31K23.2","0.7478261","RP11-491F9.5","0.62005043","false","RP11-31K23.2","RP11-491F9.5","0.86179906","0.7432251572608948"
"PAX5","0.7319703","FCRLA","0.6177817","false","PAX5","FCRLA","0.87891924","0.7428903579711914"
"RAX","0.7658069","RP11-436D23.1","0.6131838","false","RAX","RP11-436D23.1","0.8494695","0.7428200244903564"
"RP11-1217F2.7","0.73854536","ZNF716","0.6092989","false","RP11-1217F2.7","ZNF716","0.8806001","0.7428147792816162"
"KRT16","0.736276","SERPINB5","0.5944836","false","KRT16","SERPINB5","0.89767116","0.7428102493286133"
"LINC00550","0.74308914","LINC01257","0.624219","false","LINC00550","LINC01257","0.8610877","0.7427986264228821"
"CIDEC","0.74623656","ADIPOQ","0.5884695","false","CIDEC","ADIPOQ","0.89354837","0.74275141954422"
"IGKV3-20","0.7249229","IGHV2-5","0.61812764","false","IGKV3-20","IGHV2-5","0.8850344","0.7426949143409729"
"IGHV3-30","0.73355293","IGHV2-5","0.59609365","false","IGHV3-30","IGHV2-5","0.8983462","0.7426642775535583"
"RP4-764D2.1","0.71555","CTD-2123J17.2","0.6585458","false","RP4-764D2.1","CTD-2123J17.2","0.8526334","0.7422430515289307"
"RP3-449H6.2","0.74798524","RP11-475D12.2","0.6651032","false","RP3-449H6.2","RP11-475D12.2","0.8130214","0.7420366406440735"
"SERPINB5","0.71182793","TRIM29","0.6508588","false","SERPINB5","TRIM29","0.86330646","0.7419977188110352"
"RP11-536C10.7","0.74921167","TAAR2","0.635214","false","RP11-536C10.7","TAAR2","0.8409004","0.7417753338813782"
"RP11-319E16.1","0.77731496","RP11-1038A11.1","0.5528709","false","RP11-319E16.1","RP11-1038A11.1","0.8948296","0.7416718006134033"
"OFCC1","0.7084513","LEMD1-AS1","0.6302989","false","OFCC1","LEMD1-AS1","0.8859359","0.7415620684623718"
"IGHGP","0.70752686","IGHG3","0.64201057","false","IGHGP","IGHG3","0.875","0.7415124773979187"
"OR7E24","0.74802864","SALL1P1","0.6401102","false","OR7E24","SALL1P1","0.83614916","0.741429328918457"
