interaction;name
RP11-158D2.2;RP4-640H8.2
ZNF720P1;RP4-640H8.2
C7orf65;RP4-640H8.2
HIST1H2BA;RP4-640H8.2
ATP5BP1;RP4-640H8.2
OR8G7P;RP4-640H8.2
RP11-19D2.2;RP4-640H8.2
GAD2;RP4-640H8.2
RP13-786C16.1;RP4-640H8.2
AC011718.4;RP4-640H8.2
MYT1L-AS1;RP4-640H8.2
RP11-64I5.1;RP4-640H8.2
LINC01346;RP4-640H8.2
CYLC1;RP4-640H8.2
SLC10A2;RP4-640H8.2
LINC00700;RP4-640H8.2
RP11-1084I9.1;RP4-640H8.2
RP1-140J1.4;RP4-640H8.2
RP11-61G24.1;RP4-640H8.2
RP11-10O22.1;RP4-640H8.2
POTEH-AS1;RP4-640H8.2
RP5-991O23.1;RP4-640H8.2
XXbac-BPG308K3.6;RP4-640H8.2
ZNF735;RP4-640H8.2
NCAPD2P1;RP4-640H8.2
LINC01320;RP4-640H8.2
RP5-1077H22.2;RP4-640H8.2
KRT18P46;RP4-640H8.2
RP11-536C10.7;RP4-640H8.2
RP11-704C2.1;RP4-640H8.2
FAM169B;RP4-640H8.2
KNOP1P5;RP4-640H8.2
RP11-234O6.2;RP4-640H8.2
LINC00703;RP4-640H8.2
OSBPL9P1;RP4-640H8.2
HYAL4;RP4-640H8.2
TISP43;RP4-640H8.2
CTC-546K23.2;RP4-640H8.2
OR8B5P;RP4-640H8.2
RP3-399J4.4;RP4-640H8.2
RP11-966I7.2;RP4-640H8.2
AC007326.10;RP4-640H8.2
GOLGA6L22;RP4-640H8.2
RP11-204I15.1;RP4-640H8.2
LINC01104;RP4-640H8.2
RP11-152L7.2;RP4-640H8.2
RP11-747D18.1;RP4-640H8.2
RP11-153K16.2;RP4-640H8.2
KLK15;RP4-640H8.2
ABCB10P1;RP4-640H8.2
HTR5A-AS1;RP4-640H8.2
PARP1P1;RP4-640H8.2
TRIM64B;RP4-640H8.2
TRIM60P13;RP4-640H8.2
OR6C68;RP4-640H8.2
LINC00558;RP4-640H8.2
SPRR4;RP4-640H8.2
LINC01206;RP4-640H8.2
C16orf82;RP4-640H8.2
RP11-362I1.2;RP4-640H8.2
RP11-1281K21.1;RP4-640H8.2
RP11-301G19.2;RP4-640H8.2
TRIM42;RP4-640H8.2
RP11-861E23.2;RP4-640H8.2
OR2J1;RP4-640H8.2
OR8U1;RP4-640H8.2
FLJ22763;RP4-640H8.2
LINC01581;RP4-640H8.2
RP3-428A13.1;RP4-640H8.2
GMNC;RP4-640H8.2
RP11-246K15.1;RP4-640H8.2
ADAM7;RP4-640H8.2
LPCAT2BP;RP4-640H8.2
AC073055.2;RP4-640H8.2
ATXN8OS;RP4-640H8.2
GS1-309P15.2;RP4-640H8.2
RP11-813N20.1;RP4-640H8.2
SSX2B;RP4-640H8.2
LINC01222;RP4-640H8.2
NFYAP1;RP4-640H8.2
PRR23B;RP4-640H8.2
RP11-73G16.1;RP4-640H8.2
JKAMPP1;RP4-640H8.2
SLC13A1;RP4-640H8.2
FAM138D;RP4-640H8.2
LINC00210;RP4-640H8.2
ANKRD26P2;RP4-640H8.2
PSMC1P12;RP4-640H8.2
RP11-554D14.1;RP4-640H8.2
AC020956.3;RP4-640H8.2
RP5-1004I9.1;RP4-640H8.2
SERPINA7;RP4-640H8.2
RP11-104J23.1;RP4-640H8.2
PABPC1P6;RP4-640H8.2
RP11-65D24.2;RP4-640H8.2
SPATA31D2P;RP4-640H8.2
RP11-646E18.4;RP4-640H8.2
RP1-131F15.3;RP4-640H8.2
SSX6;RP4-640H8.2
SLC25A3P1;RP4-640H8.2
TPTE;RP4-640H8.2
PCDH15;RP4-640H8.2
UBTFL11;RP4-640H8.2
MTND4P5;RP4-640H8.2
RP11-946L20.1;RP4-640H8.2
MTND5P13;RP4-640H8.2
RP11-56L13.1;RP4-640H8.2
RP11-744D14.2;RP4-640H8.2
MTRNR2L11;RP4-640H8.2
LINC01566;RP4-640H8.2
GABRA6;RP4-640H8.2
AC006004.1;RP4-640H8.2
CTCFL;RP4-640H8.2
RP11-536C10.26;RP4-640H8.2
HSPD1P3;RP4-640H8.2
ICE2P2;RP4-640H8.2
LINC01471;RP4-640H8.2
IAPP;RP4-640H8.2
RP11-677O4.2;RP4-640H8.2
GLUD1P9;RP4-640H8.2
WBP1LP1;RP4-640H8.2
RP5-865N13.1;RP4-640H8.2
AHSG;RP4-640H8.2
LHFPL3-AS1;RP4-640H8.2
FLJ33581;RP4-640H8.2
RP11-71N10.1;RP4-640H8.2
RP11-19P22.5;RP4-640H8.2
FBXL21;RP4-640H8.2
RP11-342F21.1;RP4-640H8.2
RP11-535I24.2;RP4-640H8.2
HSPD1P7;RP4-640H8.2
FABP1;RP4-640H8.2
RP11-201A3.1;RP4-640H8.2
RP11-114G11.4;RP4-640H8.2
OR2H1;RP4-640H8.2
LINC01551;RP4-640H8.2
RP11-481J2.2;RP4-640H8.2
RP11-491F9.5;RP4-640H8.2
RP11-538C21.2;RP4-640H8.2
CTD-2036A2.1;RP4-640H8.2
RP11-639F1.2;RP4-640H8.2
RP6-218J18.2;RP4-640H8.2
XAGE1A;RP4-640H8.2
MAPRE1P3;RP4-640H8.2
PABPC1P12;RP4-640H8.2
RP11-25D10.2;RP4-640H8.2
CACNG3;RP4-640H8.2
CLEC2A;RP4-640H8.2
PNPT1P2;RP4-640H8.2
UGT1A7;RP4-640H8.2
EHHADH-AS1;RP4-640H8.2
LCE1B;RP4-640H8.2
RP11-31K23.2;RP4-640H8.2
OR5T3;RP4-640H8.2
RPTN;RP4-640H8.2
RP11-80F22.10;RP4-640H8.2
ASH2LP1;RP4-640H8.2
RP11-101C11.1;RP4-640H8.2
POU3F4;RP4-640H8.2
KRT18P43;RP4-640H8.2
RP11-463J7.2;RP4-640H8.2
OR10K1;RP4-640H8.2
HAUS6P2;RP4-640H8.2
KRT82;RP4-640H8.2
PASD1;RP4-640H8.2
RP11-728D14.6;RP4-640H8.2
GAPDHP26;RP4-640H8.2
MTND5P30;RP4-640H8.2
KIF2B;RP4-640H8.2
RP11-595O22.1;RP4-640H8.2
CTB-43I4.1;RP4-640H8.2
NLRP9P;RP4-640H8.2
RP11-498E11.2;RP4-640H8.2
TRIM49D1;RP4-640H8.2
TRPM1;RP4-640H8.2
LCE1C;RP4-640H8.2
RP11-483E23.2;RP4-640H8.2
RP11-101E5.1;RP4-640H8.2
RP11-60C6.6;RP4-640H8.2
AC005176.2;RP4-640H8.2
BLACE;RP4-640H8.2
FLJ26245;RP4-640H8.2
RP11-566K19.12;RP4-640H8.2
AC013733.4;RP4-640H8.2
RPL5P19;RP4-640H8.2
AC073869.7;RP4-640H8.2
LINC00320;RP4-640H8.2
AP000469.2;RP4-640H8.2
OR4D10;RP4-640H8.2
AKAP4;RP4-640H8.2
TMCO5A;RP4-640H8.2
ACTR3BP5;RP4-640H8.2
OR4H12P;RP4-640H8.2
GABRA4;RP4-640H8.2
HAUS6P3;RP4-640H8.2
HNF4GP1;RP4-640H8.2
PABPC1P13;RP4-640H8.2
RP11-363G10.2;RP4-640H8.2
RP11-470L19.2;RP4-640H8.2
RP1-228P16.9;RP4-640H8.2
MAGEB6;RP4-640H8.2
STATH;RP4-640H8.2
RP4-738P15.1;RP4-640H8.2
OR4R3P;RP4-640H8.2
HSFY1P1;RP4-640H8.2
RP11-78H18.2;RP4-640H8.2
ZNF72P;RP4-640H8.2
LINC01553;RP4-640H8.2
OR8F1P;RP4-640H8.2
FAM47C;RP4-640H8.2
ACTR3BP3;RP4-640H8.2
RP11-129H15.4;RP4-640H8.2
CTD-2342I9.1;RP4-640H8.2
RP11-572C21.1;RP4-640H8.2
CTD-3145H4.1;RP4-640H8.2
RP11-775L16.1;RP4-640H8.2
RP11-568G20.2;RP4-640H8.2
SPATA31E2P;RP4-640H8.2
FLJ37505;RP4-640H8.2
RP4-668E10.4;RP4-640H8.2
RP11-258B16.1;RP4-640H8.2
SUCLA2P2;RP4-640H8.2
HSPD1P8;RP4-640H8.2
ONECUT3;RP4-640H8.2
CTC-463N11.1;RP4-640H8.2
RP11-378I13.1;RP4-640H8.2
LINC01111;RP4-640H8.2
RP11-730N24.1;RP4-640H8.2
SLC9A3P2;RP4-640H8.2
C10orf53;RP4-640H8.2
LINC01015;RP4-640H8.2
RP11-114H20.1;RP4-640H8.2
FAM83C;RP4-640H8.2
RP11-378I6.2;RP4-640H8.2
OR6C74;RP4-640H8.2
RP11-669N7.2;RP4-640H8.2
OR52A4;RP4-640H8.2
DRD5P1;RP4-640H8.2
MAPK6PS2;RP4-640H8.2
RP11-295D22.1;RP4-640H8.2
RP11-355K23B.1;RP4-640H8.2
TAAR2;RP4-640H8.2
RP11-76I14.1;RP4-640H8.2
RP11-325E14.2;RP4-640H8.2
RP11-411B10.6;RP4-640H8.2
RP11-68D16.2;RP4-640H8.2
CICP11;RP4-640H8.2
RP11-475D12.2;RP4-640H8.2
RP11-284A20.2;RP4-640H8.2
RP11-38O23.4;RP4-640H8.2
AC012494.1;RP4-640H8.2
PRKRIRP9;RP4-640H8.2
RP5-898J17.1;RP4-640H8.2
AC023128.2;RP4-640H8.2
DMBT1P1;RP4-640H8.2
RP11-488I20.9;RP4-640H8.2
ZIM3;RP4-640H8.2
RP11-402K9.1;RP4-640H8.2
ACTR6P1;RP4-640H8.2
OR8G2P;RP4-640H8.2
AC010731.4;RP4-640H8.2
GSTA2;RP4-640H8.2
TRAF6P1;RP4-640H8.2
RP13-631K18.2;RP4-640H8.2
GALNTL5;RP4-640H8.2
RP5-998G20.1;RP4-640H8.2
CYCSP6;RP4-640H8.2
CTD-2561F5.1;RP4-640H8.2
RP11-318G8.4;RP4-640H8.2
DNAJA1P5;RP4-640H8.2
RP11-193H5.1;RP4-640H8.2
RP11-80F22.5;RP4-640H8.2
RP11-30H9.1;RP4-640H8.2
CSN2;RP4-640H8.2
RP11-339A11.2;RP4-640H8.2
SBF1P1;RP4-640H8.2
AC003984.1;RP4-640H8.2
KRT38;RP4-640H8.2
RP11-16E18.1;RP4-640H8.2
RP11-244B22.6;RP4-640H8.2
CTC-546K23.1;RP4-640H8.2
LINC01440;RP4-640H8.2
HYALP1;RP4-640H8.2
RP1-140J1.1;RP4-640H8.2
RP11-424I3.1;RP4-640H8.2
GPR6;RP4-640H8.2
C16orf97;RP4-640H8.2
RP11-704M14.1;RP4-640H8.2
AC034110.1;RP4-640H8.2
RP11-1081L13.3;RP4-640H8.2
RP11-735A19.2;RP4-640H8.2
SALL1P1;RP4-640H8.2
SOX14;RP4-640H8.2
RP11-169F17.1;RP4-640H8.2
RP11-204E4.4;RP4-640H8.2
DKFZP434K028;RP4-640H8.2
MTND1P7;RP4-640H8.2
AC008060.7;RP4-640H8.2
RP13-977E11.1;RP4-640H8.2
BIRC8;RP4-640H8.2
GJD2;RP4-640H8.2
TOPAZ1;RP4-640H8.2
KRT17P4;RP4-640H8.2
RP11-1O2.1;RP4-640H8.2
RP6-22P16.1;RP4-640H8.2
AC105342.1;RP4-640H8.2
OR4A16;RP4-640H8.2
RP11-397A16.3;RP4-640H8.2
RP11-124N3.2;RP4-640H8.2
RP11-698E18.1;RP4-640H8.2
OR4K2;OR4K5
MTND5P29;OR4K5
ZSWIM5P3;OR4K5
CTC-493L21.1;OR4K5
HIST1H2BA;OR4K5
ATP5BP1;OR4K5
GK2;OR4K5
TRIM49C;OR4K5
CTD-2144E22.5;OR4K5
AC005307.3;OR4K5
RP11-622C24.1;OR4K5
PRDM9;OR4K5
INSL4;OR4K5
SLC22A12;OR4K5
RP11-81M19.1;OR4K5
LINC00700;OR4K5
AC091814.3;OR4K5
RP11-73B8.2;OR4K5
CTA-929C8.6;OR4K5
ZNF735;OR4K5
NCAPD2P1;OR4K5
RP5-1077H22.2;OR4K5
KRT18P46;OR4K5
LINC00608;OR4K5
RP11-544P1.3;OR4K5
AC068044.1;OR4K5
FAM169B;OR4K5
HTN3;OR4K5
RP11-234O6.2;OR4K5
OR5AN2P;OR4K5
RP11-126O22.1;OR4K5
TISP43;OR4K5
RP11-966I7.2;OR4K5
GOLGA6L22;OR4K5
OR14J1;OR4K5
RP11-748H22.2;OR4K5
RP11-747D18.1;OR4K5
ZSCAN5C;OR4K5
SLC4A1APP2;OR4K5
UGT2B10;OR4K5
TRIM60P13;OR4K5
NLRP4;OR4K5
C16orf82;OR4K5
RP5-828K20.1;OR4K5
RP11-362I1.2;OR4K5
RP11-1281K21.1;OR4K5
MUC22;OR4K5
RP11-301G19.2;OR4K5
SUCLG2P4;OR4K5
RIOK3P1;OR4K5
RP11-861E23.2;OR4K5
OR2J1;OR4K5
F9;OR4K5
OR9G1;OR4K5
VEZF1P1;OR4K5
GMNC;OR4K5
LPCAT2BP;OR4K5
RP11-118H4.1;OR4K5
ATXN8OS;OR4K5
RP11-813N20.1;OR4K5
NLRP8;OR4K5
SSX2B;OR4K5
ADAM20P3;OR4K5
FAM47B;OR4K5
PRR23B;OR4K5
RP11-73G16.1;OR4K5
ANKRD26P2;OR4K5
RP4-800O15.2;OR4K5
RP11-554D14.1;OR4K5
PABPC1P9;OR4K5
RP11-21L1.1;OR4K5
RP11-65D24.2;OR4K5
MTND4P1;OR4K5
EEF1A1P36;OR4K5
RP11-593P24.2;OR4K5
RP6-60B16.1;OR4K5
MTRNR2L11;OR4K5
COL9A1;OR4K5
RP11-91I8.2;OR4K5
CTA-212A2.4;OR4K5
ICE2P2;OR4K5
RP11-113E21.3;OR4K5
GLUD1P9;OR4K5
RP11-560L11.1;OR4K5
FBXL21;OR4K5
RP11-108B14.5;OR4K5
TCP10;OR4K5
HSPD1P7;OR4K5
OR2H1;OR4K5
RP11-638L3.3;OR4K5
RP11-491F9.5;OR4K5
IARS2P1;OR4K5
CTD-2036A2.1;OR4K5
CTD-2122P11.1;OR4K5
RP11-359P18.7;OR4K5
RP11-25D10.2;OR4K5
LINC00836;OR4K5
NEK2P2;OR4K5
RP11-989E6.3;OR4K5
CETN1;OR4K5
EHHADH-AS1;OR4K5
LINC00661;OR4K5
RP11-80F22.10;OR4K5
CTA-212A2.3;OR4K5
KRT18P43;OR4K5
RP11-463J7.2;OR4K5
OR10K1;OR4K5
KRT82;OR4K5
RP1-172B20.6;OR4K5
EEF1A1P42;OR4K5
UGT2A3;OR4K5
OR7E24;OR4K5
GAPDHP26;OR4K5
NLRP9P;OR4K5
TRIM49D1;OR4K5
IL17A;OR4K5
TRIM53AP;OR4K5
AC021451.1;OR4K5
AP000469.2;OR4K5
RP4-547N15.3;OR4K5
FGF4;OR4K5
OR4D10;OR4K5
XXyac-YM21GA2.1;OR4K5
ACTR3BP5;OR4K5
TRIM60P14;OR4K5
RP11-470L19.2;OR4K5
OR1I1;OR4K5
RP1-228P16.9;OR4K5
RP11-331K15.1;OR4K5
OR5K3;OR4K5
HSFY1P1;OR4K5
RP11-251P6.1;OR4K5
ZNF72P;OR4K5
LINC01553;OR4K5
GS1-519E5.1;OR4K5
RP11-497J7.4;OR4K5
CYLC2;OR4K5
MTND5P17;OR4K5
CXXC1P1;OR4K5
RP11-104C4.2;OR4K5
CTD-3145H4.1;OR4K5
RP11-568G20.2;OR4K5
FGFR3P5;OR4K5
RP11-258B16.1;OR4K5
FRG2DP;OR4K5
SUCLA2P2;OR4K5
RP11-805L22.2;OR4K5
RP11-329B9.1;OR4K5
AC006552.1;OR4K5
RP11-395E19.6;OR4K5
HSPD1P8;OR4K5
RP11-378I13.1;OR4K5
RP11-730N24.1;OR4K5
CTA-929C8.9;OR4K5
MAPK6PS4;OR4K5
RP11-510C10.3;OR4K5
RP11-669N7.2;OR4K5
TAAR2;OR4K5
VN1R7P;OR4K5
RP11-519M16.1;OR4K5
RP11-144L1.4;OR4K5
DYTN;OR4K5
AC073065.3;OR4K5
PRKRIRP9;OR4K5
ACSM2A;OR4K5
RP5-898J17.1;OR4K5
ZIM3;OR4K5
RP11-300M24.1;OR4K5
GSTA2;OR4K5
RP13-631K18.2;OR4K5
GALNTL5;OR4K5
RP5-998G20.1;OR4K5
RBMXL2;OR4K5
RP11-193H5.1;OR4K5
RP11-30H9.1;OR4K5
CSN2;OR4K5
RP11-403A3.1;OR4K5
CTB-181F24.1;OR4K5
LINC00371;OR4K5
C16orf97;OR4K5
RP11-704M14.1;OR4K5
AC034110.1;OR4K5
RP11-1081L13.3;OR4K5
SALL1P1;OR4K5
RP11-626I20.1;OR4K5
LINC01299;OR4K5
RP11-204E4.4;OR4K5
RP11-307A17.2;OR4K5
RP11-203I2.2;OR4K5
RP13-977E11.1;OR4K5
BIRC8;OR4K5
USP29;OR4K5
RP11-410C4.5;OR4K5
AC105342.1;OR4K5
LINC00919;OR4K2
RP3-449H6.2;OR4K2
CTD-2571E19.3;OR4K2
ADAM20P2;OR4K2
RP11-294L13.1;OR4K2
RP5-1119A7.17;OR4K2
ZNF720P1;OR4K2
CTC-525D6.1;OR4K2
ATP5BP1;OR4K2
AC012361.1;OR4K2
RP11-19D2.2;OR4K2
RP13-580B18.2;OR4K2
TRIM49C;OR4K2
ZNF705D;OR4K2
RGSL1;OR4K2
CRISP2;OR4K2
OPRM1;OR4K2
HRG;OR4K2
MAS1;OR4K2
MYT1L-AS1;OR4K2
RP11-64I5.1;OR4K2
LINC00261;OR4K2
AC005307.3;OR4K2
RP11-24P4.1;OR4K2
PRDM9;OR4K2
SLC10A2;OR4K2
SLC22A12;OR4K2
RP11-81M19.1;OR4K2
LINC00700;OR4K2
AP005901.1;OR4K2
RP3-333B15.4;OR4K2
CTD-3076M17.1;OR4K2
MAGEB3;OR4K2
RP5-963E22.5;OR4K2
RP11-73B8.2;OR4K2
AC104623.1;OR4K2
CTA-929C8.6;OR4K2
GJA10;OR4K2
NCAPD2P1;OR4K2
LINC01320;OR4K2
RP5-1077H22.2;OR4K2
KRT18P46;OR4K2
DNAJC5G;OR4K2
ATP5A1P10;OR4K2
LINC00608;OR4K2
RP11-544P1.3;OR4K2
OR5I1;OR4K2
AC068044.1;OR4K2
RP11-704C2.1;OR4K2
FAM169B;OR4K2
RP11-263G22.1;OR4K2
REG1P;OR4K2
TMEM74;OR4K2
RP11-343J18.1;OR4K2
RP11-475A13.2;OR4K2
C10orf126;OR4K2
LINC01020;OR4K2
RP11-234O6.2;OR4K2
LINC00703;OR4K2
RP11-313I2.5;OR4K2
LRRTM1;OR4K2
TISP43;OR4K2
MC2R;OR4K2
RP11-966I7.2;OR4K2
AC007326.10;OR4K2
GOLGA6L22;OR4K2
RP11-204I15.1;OR4K2
LINC01104;OR4K2
OR14J1;OR4K2
RP11-748H22.2;OR4K2
RP3-416J7.5;OR4K2
RP11-747D18.1;OR4K2
PRR23C;OR4K2
RP11-153K16.2;OR4K2
RP11-87M18.2;OR4K2
KLK15;OR4K2
RP11-714M23.2;OR4K2
RP11-107P7.6;OR4K2
RP11-541F9.2;OR4K2
SLC4A1APP2;OR4K2
HTR5A-AS1;OR4K2
OR2J2;OR4K2
UGT2B10;OR4K2
PARP1P1;OR4K2
TRIM60P13;OR4K2
LINC01452;OR4K2
TAS2R2P;OR4K2
LINC01206;OR4K2
ME2P1;OR4K2
RP11-301G19.2;OR4K2
SUCLG2P4;OR4K2
RIOK3P1;OR4K2
RP11-861E23.2;OR4K2
OR8U1;OR4K2
F9;OR4K2
PABPC1P8;OR4K2
OR9G1;OR4K2
VEZF1P1;OR4K2
RP11-63B13.1;OR4K2
FLJ22763;OR4K2
RP11-515O17.3;OR4K2
PKP4P1;OR4K2
LINC01114;OR4K2
GMNC;OR4K2
LPCAT2BP;OR4K2
AC073055.2;OR4K2
FLJ46066;OR4K2
RP11-274B18.3;OR4K2
RP11-118H4.1;OR4K2
SPATA31B1P;OR4K2
ATXN8OS;OR4K2
SNTG1;OR4K2
LINC01304;OR4K2
RP3-347M6.2;OR4K2
RP11-813N20.1;OR4K2
REG1B;OR4K2
FAM47B;OR4K2
HNRNPKP3;OR4K2
PRR23B;OR4K2
CROCCP1;OR4K2
AC079779.7;OR4K2
RP11-73G16.1;OR4K2
JKAMPP1;OR4K2
TRIM49B;OR4K2
CTC-525D6.3;OR4K2
GS1-590J6.2;OR4K2
LINC00210;OR4K2
AVPR1B;OR4K2
MIR670HG;OR4K2
ANKRD26P2;OR4K2
RP4-800O15.2;OR4K2
AC020956.3;OR4K2
RP13-130D24.1;OR4K2
PABPC1P9;OR4K2
RP5-1004I9.1;OR4K2
SGOL1P1;OR4K2
RP11-65D24.2;OR4K2
RP11-646E18.4;OR4K2
LINC00550;OR4K2
SSX6;OR4K2
SPATA16;OR4K2
SLC25A3P1;OR4K2
RP11-151E14.1;OR4K2
LINC01204;OR4K2
RP5-912I13.1;OR4K2
CTD-2210P24.2;OR4K2
NR1I2;OR4K2
RP11-67H2.1;OR4K2
TDGF1P3;OR4K2
UBTFL11;OR4K2
MTND4P5;OR4K2
EEF1A1P36;OR4K2
FOXA2;OR4K2
RP11-593P24.2;OR4K2
RP11-946L20.1;OR4K2
SLC39A12-AS1;OR4K2
LINC01441;OR4K2
MTND5P13;OR4K2
RP6-60B16.1;OR4K2
ABCF2P1;OR4K2
RP11-56L13.1;OR4K2
IRF5P1;OR4K2
MTRNR2L11;OR4K2
LINC01566;OR4K2
CTD-2008P7.8;OR4K2
STIP1P3;OR4K2
LINC00200;OR4K2
RP11-91I8.2;OR4K2
HSPD1P3;OR4K2
ICE2P2;OR4K2
RP11-641A6.5;OR4K2
OR2G2;OR4K2
OR2T4;OR4K2
RP11-113E21.3;OR4K2
RP11-677O4.2;OR4K2
GLUD1P9;OR4K2
KCNK9;OR4K2
HNF4A;OR4K2
RP11-271F18.3;OR4K2
AHSG;OR4K2
RP11-560L11.1;OR4K2
FBXL21;OR4K2
RP11-342F21.1;OR4K2
RP11-108B14.5;OR4K2
TCP10;OR4K2
HSPD1P7;OR4K2
RP11-201A3.1;OR4K2
OR2H1;OR4K2
SEMG2;OR4K2
RP11-638L3.3;OR4K2
RP11-491F9.5;OR4K2
RP11-305P22.9;OR4K2
TEX35;OR4K2
CTD-2122P11.1;OR4K2
PABPC1P12;OR4K2
RP11-790J24.2;OR4K2
RP11-25D10.2;OR4K2
LINC00836;OR4K2
NEK2P2;OR4K2
PNPT1P2;OR4K2
LCE1B;OR4K2
RP11-31K23.2;OR4K2
OR5T3;OR4K2
RP1-217P22.2;OR4K2
LINC00661;OR4K2
RPTN;OR4K2
RP11-80F22.10;OR4K2
ASH2LP1;OR4K2
POU3F4;OR4K2
KRT18P43;OR4K2
RP11-463J7.2;OR4K2
ACTR3BP2;OR4K2
RP1-172B20.6;OR4K2
LINC00934;OR4K2
THRAP3P1;OR4K2
ZNF299P;OR4K2
FKBP4P6;OR4K2
OR7E24;OR4K2
GAPDHP26;OR4K2
RP11-476D10.1;OR4K2
TMCC1P1;OR4K2
MTND5P30;OR4K2
LINC01168;OR4K2
RP11-1151B14.3;OR4K2
RP11-595O22.1;OR4K2
OR4K1;OR4K2
OR10A7;OR4K2
NLRP9P;OR4K2
RP11-707A18.1;OR4K2
RP11-498E11.2;OR4K2
TRIM49D1;OR4K2
IL17A;OR4K2
ACTBP6;OR4K2
TRIM53AP;OR4K2
TMPRSS11BNL;OR4K2
RP11-483E23.2;OR4K2
AC005176.2;OR4K2
AC013733.4;OR4K2
AC021451.1;OR4K2
AP000469.2;OR4K2
OR4D10;OR4K2
TMCO5A;OR4K2
ACTR3BP5;OR4K2
OR4H12P;OR4K2
HNF4GP1;OR4K2
RP11-363G10.2;OR4K2
RP11-470L19.2;OR4K2
MAGEB6;OR4K2
RP11-809F4.3;OR4K2
RP11-331K15.1;OR4K2
RP5-944M2.3;OR4K2
OR5K3;OR4K2
OR5H15;OR4K2
RP11-280G9.1;OR4K2
RP3-428A13.2;OR4K2
HSFY1P1;OR4K2
ARL5C;OR4K2
AC009541.1;OR4K2
FAM47C;OR4K2
RP11-404G16.2;OR4K2
ACTR3BP3;OR4K2
LINC00967;OR4K2
RP11-497J7.4;OR4K2
OR2M1P;OR4K2
RP11-626K17.3;OR4K2
CYLC2;OR4K2
CCT5P2;OR4K2
CTD-2342I9.1;OR4K2
CTD-2351A16.1;OR4K2
CTC-339O9.1;OR4K2
RP11-316N24.2;OR4K2
RP11-104C4.2;OR4K2
CTD-3145H4.1;OR4K2
RP11-775L16.1;OR4K2
ZNF519P1;OR4K2
RP11-568G20.2;OR4K2
PGAM1P13;OR4K2
RP4-668E10.4;OR4K2
RP11-258B16.1;OR4K2
FRG2DP;OR4K2
SUCLA2P2;OR4K2
RP11-14K3.1;OR4K2
AC006552.1;OR4K2
RP11-508O18.1;OR4K2
RP11-395E19.6;OR4K2
HSPD1P8;OR4K2
ONECUT3;OR4K2
RP11-510C10.4;OR4K2
RP11-730N24.1;OR4K2
AC140725.8;OR4K2
MTND5P27;OR4K2
MAPK6PS4;OR4K2
C10orf53;OR4K2
RP11-114H20.1;OR4K2
CASR;OR4K2
CTD-2544L4.1;OR4K2
OR52A1;OR4K2
FAM71B;OR4K2
OR6C74;OR4K2
MAPK6PS2;OR4K2
VN1R7P;OR4K2
RP11-76I14.1;OR4K2
RP11-144L1.4;OR4K2
ZFP42;OR4K2
RP11-101E19.8;OR4K2
RP5-1119O21.2;OR4K2
RP11-475D12.2;OR4K2
RP11-284A20.2;OR4K2
MIR7515HG;OR4K2
RP11-113I24.1;OR4K2
RP11-287F9.1;OR4K2
DCAF8L1;OR4K2
RP11-555J4.4;OR4K2
RP11-113E21.2;OR4K2
C17orf77;OR4K2
ZNF536;OR4K2
RP11-488I20.9;OR4K2
MIPEPP2;OR4K2
RP11-300M24.1;OR4K2
CTD-2139B15.4;OR4K2
OR2T2;OR4K2
GOT2P1;OR4K2
AC010731.4;OR4K2
ACSM2B;OR4K2
RP13-631K18.2;OR4K2
TARS2P1;OR4K2
GALNTL5;OR4K2
RP5-998G20.1;OR4K2
CTD-2561F5.1;OR4K2
SPATA31D3;OR4K2
LINC01492;OR4K2
KLHL1;OR4K2
RP11-193H5.1;OR4K2
RP11-80F22.5;OR4K2
OR12D2;OR4K2
SBF1P1;OR4K2
CTD-2320B12.1;OR4K2
KRT38;OR4K2
RP11-16E18.1;OR4K2
LINC00838;OR4K2
RP11-560A7.1;OR4K2
RP11-244B22.6;OR4K2
CTC-546K23.1;OR4K2
RP11-145E17.3;OR4K2
HYALP1;OR4K2
BEND2;OR4K2
GPR6;OR4K2
RP11-373E16.3;OR4K2
RP11-513O17.3;OR4K2
C16orf97;OR4K2
RP11-704M14.1;OR4K2
RP11-14C10.4;OR4K2
AC034110.1;OR4K2
ADH7;OR4K2
RP11-735A19.2;OR4K2
SALL1P1;OR4K2
ELL2P3;OR4K2
H2BFM;OR4K2
LINC01299;OR4K2
RP4-610C12.4;OR4K2
RP11-204E4.4;OR4K2
CTD-2339F6.1;OR4K2
MTND1P7;OR4K2
AC008060.7;OR4K2
RNF17;OR4K2
RP11-203I2.2;OR4K2
RP11-143A12.3;OR4K2
RP11-856M7.1;OR4K2
RP13-977E11.1;OR4K2
CTD-2314G24.2;OR4K2
KLK3;OR4K2
BIRC8;OR4K2
USP29;OR4K2
GJD2;OR4K2
RP11-380D15.2;OR4K2
TOPAZ1;OR4K2
RP11-410C4.5;OR4K2
RP11-116O11.1;OR4K2
AC105342.1;OR4K2
MIMT1;OR4K2
RP11-124N3.2;OR4K2
ZNF92P2;OR4K2
OR12D3;OR4K2
REXO1L1P;OR4K2
DRD5P2;SPRR2A
IFNA10;SPRR2A
CD300LD;SPRR2A
NXF2B;SPRR2A
SPRR2E;SPRR2A
HCRTR2;SPRR2A
PASD1;SPRR2A
RP11-440G9.1;SPRR2A
CTD-2544L4.1;SPRR2A
RP11-704M14.1;SPRR2A
NMUR2;RP3-449H6.2
RP11-294L13.1;RP3-449H6.2
