"","logFC","AveExpr","t","P.Value","adj.P.Val"
"RP11-2H3.7",-2.69576583997349,6.62021650321164,-3.49380653439729,0.000345711242670562,0.0152321835743428
"RP11-391L3.4",-2.80019613121309,7.53891433784786,-3.49305806855196,0.000346582257452505,0.0152551981167626
"DPM3",2.65650642341192,8.72615670413151,3.4913653634337,0.000348559747526867,0.0153268201746688
"CTD-2236F14.1",-2.90598994805725,4.95068458381665,-3.48597462590667,0.000354928510075423,0.0155911969606626
"RPL39P34",-2.90938298678754,1.11924423491583,-3.48473507267132,0.000356408374061757,0.015640500684002
"RP11-798G7.5",-2.74714781436389,6.74440843235146,-3.48324019498219,0.000358200793650619,0.0157034079396812
"RP11-54O15.3",-2.85366185612273,2.91388120309356,-3.48047967420956,0.000361533110273053,0.0158336302709375
"MTCYBP3",-3.13556288161647,6.00021323942928,-3.47722382140278,0.000365500883798548,0.0159754192487054
"CTD-3195I5.3",-2.85609588702614,2.02085594323808,-3.47725869325013,0.000365458170485529,0.0159754192487054
"RP1-97G4.1",-3.1326053095447,2.6821350522366,-3.475305121508,0.000367858291697801,0.0160624111560501
"AP000936.1",-2.81406306892663,3.69638868895504,-3.47468027997695,0.000368629088023133,0.0160800197997887
"RNU1-91P",-2.85552839529573,2.03872658033988,-3.47402787054904,0.00036943551463648,0.0160991460521666
"MTND5P25",-3.10748224613699,3.75530911389805,-3.47270177534686,0.000371079789806375,0.0161547094165259
"CTD-2036P10.6",-2.69447375741743,5.58990913842562,-3.46973133009491,0.000374787996070348,0.0162999248549402
"RP11-63A1.4",-3.50853963538265,7.05548193794112,-3.46777978903012,0.000377243196393057,0.0163904114484499
"RP11-540O11.6",-2.86839764854218,4.1758736306778,-3.46705557914707,0.000378158158592358,0.0164127480050544
"RP11-861L17.4",-3.12033100331001,4.56021668559779,-3.46677945701582,0.00037850755935957,0.0164127480050544
"RP11-799N11.1",-2.73937285914564,1.02327187533975,-3.46047315663853,0.000386570674098705,0.0167457823100659
"RP11-165M1.1",-2.83735023457097,5.85695952428194,-3.45975355678891,0.000387500948419089,0.0167694772455311
"FCRL5",-4.01018276088795,7.37233321174308,-3.45709245460551,0.000390959466481219,0.0169024294243936
"RP11-326C3.16",-2.93617315210256,5.49112364071972,-3.45523742034762,0.000393387534409903,0.0169906134309004
"SALRNA2",-3.02178247390026,5.08605593404445,-3.45413545206121,0.000394836620151214,0.0170363824505483
"COX6CP14",-2.90463202009595,2.73264008996096,-3.45121237246527,0.000398704834328889,0.0171694231412968
"MAPRE1P1",-3.25033884435577,3.97485149917993,-3.45149154170245,0.000398333865381251,0.0171694231412968
"RP11-175K6.2",-3.29647460847462,4.71326944148599,-3.45006946501562,0.000400226958278327,0.0172180234794428
"CTD-2240J17.3",-3.19581104571826,3.7528542427692,-3.44917674295875,0.000401419686736543,0.0172523714480326
"RP5-1125A11.4",-2.82377842963487,3.84729765697216,-3.44780323898575,0.00040326130041218,0.0173145126748123
"RP1-164L12.1",-3.27847789301263,2.26284427024731,-3.44732762240382,0.000403900864581409,0.0173249712031037
"RP11-2B6.2",-2.91558901510748,8.77367315091153,-3.44589951293424,0.000405826990275069,0.0173905411150978
"AC010468.2",-3.15667670311022,2.23942966273584,-3.44502958645863,0.000407004512575901,0.0174239348671437
"AP001172.3",-3.18657359252811,2.64148904147949,-3.44413640355155,0.000408216858092758,0.0174587526640023
"OR1L4",-2.90158340176048,3.99124113883379,-3.44335640715153,0.000409278349731547,0.0174870569897018
"RN7SKP258",-2.84646117955608,1.33227766507853,-3.44176328002654,0.000411454497659067,0.0175628850551995
"CCNJP2",-2.73102934532398,5.6013907830687,-3.44127117383097,0.000412128892119754,0.0175745256218553
"RP4-647J21.1",-3.1022886065742,5.21283978109786,-3.43641218967605,0.000418843808471972,0.0178434803391098
"RPS15AP9",-3.14193630363766,2.31935095201391,-3.43535478633297,0.000420318664862899,0.0178888932150599
"RP11-713N11.6",-3.20745005313943,3.79611790847964,-3.4328029462288,0.000423898087217033,0.0180237017608548
"RP11-1143G9.4",-4.07389464261389,3.70039757592566,-3.43248192025557,0.000424350409155659,0.01802541660328
"FP671120.2",-3.14928916268811,5.91505859051911,-3.43136440510384,0.000425928517416459,0.018073644077827
"FP236383.7",-3.14947457741026,5.9150654348068,-3.4310934665679,0.00042631195575785,0.018073644077827
"RP11-214K3.22",-2.75060748762776,4.4525250485775,-3.43015048631627,0.000427649014781066,0.0181127780200399
"MRPL50P2",-3.00233189659914,2.96060475881993,-3.42850481082574,0.000429991880036266,0.0181592709800644
"AC002044.3",-2.9177094340335,5.18573921361618,-3.42854633806097,0.000429932611682886,0.0181592709800644
"FP236383.8",-3.14857178528369,5.9149793027209,-3.42860425669005,0.000429849962088514,0.0181592709800644
"RP11-1035H13.3",3.65942304717558,3.41546065010759,3.42799186211327,0.000430724602600893,0.0181726738794544
"RP11-528G1.2",-3.07159904232257,2.22122016840246,-3.427603603697,0.000431279991410933,0.0181785762853672
"RN7SL124P",-3.00812210032513,1.55320948376143,-3.42514563276227,0.000434811677402052,0.018309798373142
"TBX5-AS1",-3.73547440955082,4.92887475482438,-3.42402547081686,0.000436430161406977,0.0183602811748828
"RP5-1073O3.2",-2.96588625553196,1.9810400522749,-3.42284870895235,0.000438136523114586,0.0184143603835825
"GPR21",-3.2075593653453,5.33072101487774,-3.421919768462,0.000439487958844152,0.0184534329897786
"RP11-91P24.1",-2.79774374907802,4.68416433504592,-3.41835887783043,0.000444704774187997,0.0186545764911536
"MTND2P2",-3.1702014471315,4.76700465241317,-3.41737102515169,0.000446162288202519,0.0186977896871998
"RP11-290L1.4",-3.17026674298637,5.51243033888016,-3.41102153392133,0.00045563825466196,0.0190766362851388
"RP11-44I10.3",-2.96754289364198,4.54617105036663,-3.40690130142155,0.000461888099579802,0.0193198165705693
"RP11-1250I15.1",-3.28203125703576,3.41291132002844,-3.40515349370379,0.000464563543385913,0.0194131653774789
"SMIM18",-2.9000653469869,4.8171392830448,-3.40097915695256,0.00047101239793174,0.0196451233882836
"CTA-217C2.2",-2.7035237854427,5.94533573220394,-3.40114021059728,0.000470762037553005,0.0196451233882836
"RP11-367B6.2",-2.94338403694993,3.79763327470266,-3.39753659999016,0.000476393903906698,0.0198506534130722
"RP11-474I11.7",-2.73442607323763,4.66461243335124,-3.39686778150817,0.000477446096913519,0.019875567680457
"AC005154.8",-2.65093702338459,5.07837334472062,-3.39402853131828,0.000481937182356607,0.0200301471054454
"CTC-490E21.10",-3.12210565967744,4.12091906097609,-3.39394180407817,0.00048207498861844,0.0200301471054454
"RP11-573M3.2",-2.98925898823512,5.18911989618063,-3.39337593242782,0.000482975045683654,0.0200485049324015
"RP11-129B9.2",-2.89039838036195,4.01458081613867,-3.39188235754195,0.000485358261725283,0.0201283361772555
"RP13-1039J1.2",-3.29330164755466,4.55960578175386,-3.39121679064112,0.000486423823104591,0.0201343567724428
"RP3-495K2.4",-3.27100634664503,2.55061452615722,-3.3914858973741,0.000485992723541037,0.0201343567724428
"LINC01375",-3.1755867858272,3.22395892743012,-3.39070983387827,0.00048723692552951,0.0201489508183054
"AC079807.3",-2.82267481453892,5.98284340182778,-3.39037723613578,0.00048777106846462,0.0201519922450085
"DPRXP4",-2.67713408217723,5.87436141549842,-3.38859507647202,0.00049064254584398,0.0202515025148734
"CH17-408M7.1",-3.81428627910253,6.05108420008207,-3.38763671860409,0.000492193239214661,0.0202820777024111
"CTB-22K14.1",-3.5074568962711,3.65204158231402,-3.38756439945488,0.000492310443407401,0.0202820777024111
"RP11-204N11.1",-3.40791958185701,4.02493858468616,-3.38671725636632,0.000493685320184318,0.0203195861982166
"RP11-83B20.1",-2.76471171037981,6.22159636161028,-3.38522003150719,0.000496124070145857,0.0204007709746443
"RP3-368A4.6",-2.66955567549396,11.3385379100443,-3.38428128325327,0.000497658910357082,0.0204446691511202
"RP3-509L4.3",-2.99110138436883,6.26222610003266,-3.38388537201773,0.000498307554941677,0.020452112705261
"RP3-426I6.6",-2.9908991005657,2.96650750310282,-3.38151154769066,0.000502213403694142,0.0205931029413553
"RP11-95I19.2",-2.73418299596429,4.21114748008716,-3.37737193661397,0.000509093472861499,0.0208556719331801
"KB-431C1.5",-2.87537304828538,8.31070878093992,-3.37572718451753,0.000511851538626626,0.0209294659046656
"CTD-2576N18.1",-3.23655558325077,5.49079796339289,-3.37593574327258,0.000511501034263194,0.0209294659046656
"ATP5J2-PTCD1",2.79959458161481,8.07093036263112,3.37405462878286,0.000514670601965269,0.0210250870001722
"ATP5HP4",-2.69158768179798,7.25170631376459,-3.37228427589716,0.000517670367461778,0.021127904773496
"ALDH7A1P2",-2.97039328562543,3.43039435067184,-3.37139148273199,0.000519189371189686,0.0211701522537662
"RP5-1021I20.6",-2.69319856973417,4.76565495345446,-3.37016407665514,0.000521284514670748,0.0212357915138497
"LY6G5B",-2.6957033789877,8.65447491056832,-3.36918431066821,0.000522962634383125,0.0212843359809586
"RP11-348N5.9",-3.04466764592528,5.72890363562511,-3.36862171608043,0.00052392852208129,0.0213038296450749
"CTB-36O1.4",-2.93491429445307,2.71930138631592,-3.36349483605504,0.00053280801964315,0.0216447692436649
"RP4-744I24.4",-2.89543117264953,2.08447030926229,-3.35913260262298,0.000540474130159186,0.0219154996688829
"RP5-1077I2.3",-2.93488897202249,3.56012494589926,-3.35919933435712,0.000540356081896102,0.0219154996688829
"ICOS",-3.35985060757042,5.79516920052961,-3.35382083919444,0.000549948587353189,0.0222790283276637
"RP11-438J1.1",3.46309401239923,7.8390607829007,3.35284717740173,0.000551702083636831,0.0223293890502115
"AC007919.19",-2.83985286799251,3.83887293479952,-3.35054671330778,0.000555865902221631,0.0224771210295756
"BNIP3P25",-2.6227722086895,5.70030516620004,-3.34924157972783,0.000558241261338362,0.0225523284081958
"AC073130.3",-2.9448317409417,5.16563021204083,-3.34795184109225,0.000560597946370722,0.02262664331145
"CTD-2647E9.3",-3.17941926865066,4.560767852614,-3.34569650922103,0.000564741446272024,0.0227728735090264
"MORF4L1P5",-3.14096076969169,2.76747922742929,-3.34478894821914,0.000566416904654004,0.0228194036946795
"CTB-131B5.2",-2.83620105878358,6.91380681803528,-3.34367664297929,0.000568476697566872,0.0228766472826462
"RPL36A-HNRNPH2",4.03882746820959,3.89067523509896,3.3434573964001,0.000568883530890451,0.0228766472826462
"ARMCX7P",-3.95527025272797,5.38507248753402,-3.34098720696282,0.000573486102451642,0.0230405545954676
"RP11-468H14.2",-3.13070917329309,4.3941156970002,-3.33814180429813,0.000578831031060261,0.023233958964173
"KATNBL1P5",-2.9850402484372,2.10737164409873,-3.33743181548319,0.000580171962849006,0.0232664378721995
"RP11-660M5.1",-2.83432335048157,3.42284013922018,-3.33600028451884,0.000582884502398592,0.0233538120411568
"RP11-87H9.4",-2.65300667268341,8.85482558592155,-3.3348240349581,0.000585122209634113,0.0234220191362413
"RP11-284N8.3",-3.28659044879037,7.18506254141679,-3.33247506498625,0.000589615016080359,0.0235587545055232
"RP11-664D1.1",-2.89250341703964,2.69572170233267,-3.33247668941788,0.000589611897940278,0.0235587545055232
"RP11-307L3.4",-2.92990720204042,4.81043967919856,-3.33181944712994,0.000590874754218386,0.0235875476702216
"SIGLEC6",-3.32033087476524,4.31798976752183,-3.33075954449799,0.000592916640290024,0.023647482995414
"LINC01215",-3.40456477644502,3.73637319518432,-3.33009569484293,0.000594198900895888,0.0236770403570099
"RP11-144I2.1",-2.69454673352416,9.44413551002339,-3.32755088475186,0.000599138439581027,0.0238521428649218
"VN1R83P",-2.69098338939818,6.53592006601652,-3.32696192341665,0.000600287095616668,0.0238761463703822
"CXCL9",-3.54946884895313,8.91024635137626,-3.32453765716402,0.00060503691435676,0.0240432107874087
"AC017002.1",-2.91238742740935,6.78166992016898,-3.32240010351613,0.00060925415985645,0.0241620574226284
"AC016909.1",-3.05094401368497,5.85007424468534,-3.32218281691518,0.000609684389161221,0.0241620574226284
"RP11-334J6.7",-4.8069914565777,4.2279530809439,-3.32226392315921,0.000609523765410231,0.0241620574226284
"HSPE1P8",-2.94083259858725,4.00993734491826,-3.31741939081932,0.000619187795736801,0.0244943078110999
"AC069063.2",-2.92148599183757,6.93922580317018,-3.31763432287497,0.000618756018501569,0.0244943078110999
"RP11-665C16.5",-2.88297835887854,2.22068620567674,-3.31658793776241,0.00062086076049636,0.024521485144318
"PPIAP10",-3.14601928103852,3.91491970492879,-3.31652094613709,0.000620995738249781,0.024521485144318
"RP11-592P9.3",-2.93953945046647,3.23093464482734,-3.31384491423272,0.000626410050596991,0.0247129779384306
"NCBP2-AS1",-2.93704572661794,3.47453474781366,-3.31347384587889,0.000627164298215607,0.0247204435815579
"RP11-227G15.11",-2.78495273177581,5.32587279582471,-3.31274133021422,0.000628655733672231,0.0247569267863433
"SUCNR1",-3.0305458199039,7.29058071566403,-3.31117650740172,0.000631852913335826,0.0248604574318966
"BRWD1-IT1",-2.96125204255403,5.22763728405655,-3.31023204698585,0.000633789953468263,0.0249142659875503
"RP11-466F5.3",-2.82399747245298,4.44091196434348,-3.30816940983777,0.000638039658029609,0.02505880710782
"RP11-96C23.13",-2.67630080050864,7.01354991338165,-3.30345444885687,0.00064785437797505,0.025421457170551
"RP11-326A19.5",-4.35927704701802,5.42122170926456,-3.30208231023618,0.000650737069519562,0.0255116919942831
"ITPKB-AS1",-2.99299993925789,3.59241531440147,-3.29981106740435,0.000655535056454264,0.0256767858460044
"RPL7P21",-2.7039248819607,5.83137023761228,-3.29872940442829,0.000657831679793906,0.0257436955763354
"CCT4P2",-3.25113986017875,3.4652364357006,-3.29700141638289,0.000661516226875012,0.0258647524202284
"RP11-10E18.7",-2.77625454975254,6.66464922047826,-3.2965485352693,0.000662485082462903,0.025879506542783
"RP11-718B12.5",-3.15187149084466,3.10059756093937,-3.29549956755578,0.000664734255835828,0.0259442044258066
"RP11-492E3.51",-2.84676226747725,3.08733040079458,-3.29457970002555,0.000666712492105524,0.025998221884671
"RP11-797J4.1",-2.83590430094346,4.24907880358406,-3.29327016002553,0.0006695382470379,0.0260656752963794
"RP11-212E4.1",-3.0872389181339,5.48156500394334,-3.2932259575927,0.000669633823211065,0.0260656752963794
"RPS20P31",-2.75024191868635,4.86951742665344,-3.29236249736993,0.000671503391005232,0.0261152145451208
"ZNF587P1",-2.88382427632075,5.34162377605058,-3.2877371940611,0.000681601514734369,0.0264608957166443
"RP11-380M21.1",-2.85571160546987,5.91520483387745,-3.28774027448658,0.00068159474243117,0.0264608957166443
"MTND1P36",-3.11356534342846,4.38651310708674,-3.28607020539331,0.000685275628034862,0.0265799461682458
"RP11-53B2.2",-2.81455745352442,9.85935729855131,-3.28550270133163,0.000686530650783663,0.0266050390018484
"AC074367.1",-2.86444711435582,6.08479894516348,-3.28466524938966,0.000688386583815748,0.0266417239816242
"RP11-183E9.2",-3.03238857420043,3.71977394389718,-3.28452622382178,0.000688695141324213,0.0266417239816242
"MFAP5",-3.89165530086742,8.50302906189534,-3.28221062355235,0.000693853507024563,0.0268175606354582
"HNRNPA1P14",-2.75356208183026,7.49206262425332,-3.28180231206754,0.000694766823481441,0.0268291598066725
"RP11-90B9.2",-2.79457283670583,3.59769956889993,-3.27975864211197,0.000699355047091564,0.0269825238274692
"RP11-707G14.8",-2.81703229060229,3.71264857206791,-3.27887907489928,0.00070133846123345,0.027035207362014
"RP11-723D22.3",-2.95613480745653,3.20332300364451,-3.27821828294158,0.000702831997604041,0.0270689309499754
"RP11-296O14.1",-2.79502630064376,2.72236472988755,-3.27732274040876,0.000704860867984864,0.0271231949833542
"AC073326.3",-2.9224694986434,4.27673169119354,-3.27275353224463,0.000715298004800877,0.0275006312003937
"RP11-319G9.3",-2.81253279356371,7.65258687111219,-3.27200253153323,0.000717027225073606,0.0275429105807027
"RP11-276H1.2",-2.92950064310005,3.12181841152999,-3.27114876272472,0.00071899781965118,0.0275701950967383
"RP11-214O1.3",-3.18156899472311,4.92866230255367,-3.27126581707136,0.000718727345962727,0.0275701950967383
"AC009166.7",-3.5099973484136,3.83849018274278,-3.27058082734142,0.000720311480497222,0.0275963816941458
"RP11-395N21.2",-2.84457890729677,5.41032940901391,-3.26987925497496,0.000721937346691667,0.0276344731342553
"RNU1-148P",-2.88601270881058,1.99704346443557,-3.26734981972299,0.000727827728447117,0.0278355933348062
"RP11-594N15.2",-3.36567505890225,5.27867542656243,-3.26040890629809,0.000744222773733639,0.0284377596475058
"RP11-201O14.1",-2.76677386575937,6.23652266899477,-3.2601293538298,0.00074489027382234,0.0284384286738874
"CADM3-AS1",-3.5843523795421,6.14997215017428,-3.25758036474672,0.000751002460553876,0.0286467826104213
"RP11-93O14.3",-2.73707004438851,4.0437111166527,-3.255766646879,0.000755380040825769,0.0287886651099382
"RP11-53B2.3",-2.81058667673649,9.97345977329322,-3.25349012564362,0.000760908371970535,0.0289741193128415
"RPS24P12",-2.96375659905072,3.36598609788255,-3.25214656851157,0.00076418878872498,0.0290737285950394
"EEF1B2P8",-3.06494645703891,4.49821131705631,-3.25151024633807,0.000765747031420172,0.0291077012325763
"AC124997.1",-2.91917577533645,4.98190914870041,-3.25115617225076,0.000766615381812872,0.0291154133551014
"PRDX3P2",-2.77108731427528,4.22446751873525,-3.25061017197113,0.000767956224765489,0.0291410414101818
"SNORA78",3.15157782224704,5.50612225172389,3.249541932248,0.000770585895645915,0.0292102476473509
"RP4-591N18.2",-2.77577376290044,7.81192623291513,-3.24932729162009,0.00077111528690552,0.0292102476473509
"RP11-11N5.3",-3.07070427994858,2.01038139236445,-3.24843038146921,0.0007733311092923,0.0292688431606892
"RP11-79M19.2",-3.03633128842124,5.43397333469759,-3.24806149041974,0.000774244181285341,0.0292780738285188
"ADAMTS9-AS1",-3.18277859242853,7.74578019728002,-3.24188239500212,0.000789688982614491,0.0298065100321181
"RP11-25C19.3",-2.80339857093582,2.60165753606746,-3.24176722626555,0.000789979561135,0.0298065100321181
"RP11-219O3.2",-2.90948378073731,2.57971813677214,-3.24165524352756,0.000790262196865446,0.0298065100321181
"RP11-588L15.2",-2.7022136664915,5.89049577902671,-3.24055673009455,0.000793039768273287,0.0298635920714975
"RP11-295P9.6",-2.81162756185486,1.68419562525305,-3.24051686106234,0.000793140747556227,0.0298635920714975
"RP11-278J20.2",-3.20413715794008,3.51014384883475,-3.23796124886644,0.00079963863562782,0.0300823642183907
"RP11-427L15.2",-2.64052093316363,7.67575923317263,-3.23647791478211,0.000803432907178578,0.0301782507257623
"RP11-12O16.1",-2.96334628408712,3.42919070196436,-3.23642562365751,0.000803566970550216,0.0301782507257623
"RP11-102N12.2",-3.22521134803181,3.99581183133393,-3.23583657280849,0.000805078615064167,0.0302090905371247
"TERC",3.0186492779452,8.99013017414762,3.23067293456456,0.000818443789160148,0.0306842782033717
"FCRL3",-3.69250989024461,5.48936724463622,-3.22690122782463,0.000828336711126007,0.0310020425878401
"CTD-3214H19.4",-3.3308370710851,1.91704048508319,-3.22704670963537,0.000827953063143601,0.0310020425878401
"SNORD3A",3.51757569910779,19.5940846788282,3.2244581198956,0.000834804222926933,0.0312173968901702
"TYR",-3.20682685263605,3.25747111229326,-3.22021581495341,0.000846146685455794,0.0316145258600016
"AC019048.1",-2.95011075470223,2.13861618816624,-3.21829778273644,0.000851321880508409,0.0317807465153617
"CENPUP2",-2.89988013863123,4.03376682483834,-3.21693542463719,0.000855015679256508,0.0318914288140074
"RP4-657D16.6",-2.83271197971346,3.2791591098812,-3.21595935443602,0.000857671308482956,0.0319632326139236
"RP1-77H15.1",-2.87886037064325,2.53987710990799,-3.21518328157998,0.000859788284199992,0.0320148570300579
"RP11-138H8.8",-3.05439578111743,5.05980542376069,-3.2136378526988,0.000864018432153316,0.0321450122819489
"RPS20P4",-2.70626002418233,5.5660342191863,-3.21062401509999,0.000872323783096034,0.032426431740032
"ADAMTSL4-AS1",-2.68376232137246,8.89934091794369,-3.20719912627286,0.000881852201286888,0.0327527992450797
"RP11-553D4.2",-2.88154129308584,6.52399957065628,-3.20588212353717,0.000885542004875895,0.0328619455448093
"RP11-818O24.2",-2.84977274835978,2.79319834329291,-3.20456895243531,0.0008892353961547,0.0329710398750512
"HIST1H4J",2.94341447400991,10.8443232099078,3.20277505517105,0.000894304071088149,0.0331308989993639
"HS6ST1P1",2.97387326651799,5.94829700202241,3.20120321088366,0.000898767451816851,0.0332680825312105
"RP11-932O9.10",-2.95380505212565,5.46635411621875,-3.20003761130483,0.000902090662034521,0.0333572303116737
"AP001442.2",-2.68888391478635,8.62674659952867,-3.19982408095783,0.000902700692288849,0.0333572303116737
"RP11-259F16.3",-2.67820919255295,4.28298113932063,-3.19924311605981,0.000904362384624509,0.0333904329553515
"RP1-111C20.4",-2.89418487721414,6.08256661787487,-3.19878691435242,0.000905669223029788,0.033410488908937
"CHCHD4P5",-2.76840263147762,5.75124092893368,-3.19801491409243,0.000907884708980885,0.0334640031906754
"KIRREL-IT1",-3.10025764041968,4.46088578952626,-3.19224297740898,0.000924609715592021,0.0340517881116011
"NABP1",-2.91661438593733,11.6236972848531,-3.19167699504309,0.000926265089729422,0.0340554203410434
"RP11-662B19.1",-2.77560562882353,3.36160521899376,-3.191793627455,0.000925923739874774,0.0340554203410434
"CTD-3022L24.1",-2.90415711369284,5.70496941838159,-3.19134104777788,0.000927248966894889,0.0340629696050253
"RP11-768B22.2",-3.06654024390086,5.10529029139497,-3.18987401531056,0.00093155683198998,0.0341741804252309
"RP11-37O16.6",-3.06103595897439,4.02753549630578,-3.18977832046119,0.000931838481607709,0.0341741804252309
"CTB-96E2.7",-3.81830402863545,3.89924845192908,-3.18759530019765,0.000938285140968224,0.0343817851655291
"RP11-53B2.1",-2.80501187705555,8.48592390019296,-3.18673752638797,0.000940829573806572,0.0344461719775608
"CD28",-3.20840424860926,7.75799048919775,-3.18574612662903,0.000943778388951336,0.034475876563883
"RP11-62F24.2",-2.94403264636485,2.61445885502351,-3.18597999094609,0.000943082009270449,0.034475876563883
"RP11-522L3.3",-3.05974499937276,3.02433138595446,-3.18567010968862,0.000944004848316233,0.034475876563883
"IRF4",-3.32481940941466,8.08241693174814,-3.18480828961749,0.000946575807150836,0.0345040349608266
"AC100830.5",-2.59422885813611,4.15041021608959,-3.1846188696103,0.000947141753244487,0.0345040349608266
"RP11-346E8.1",-2.94535427074385,4.86906472217606,-3.18473192573694,0.000946803928045473,0.0345040349608266
"RP11-120K18.3",-2.87523097476188,1.913544554749,-3.18291886259482,0.000952235129472458,0.0346607249456564
"ANKRD26P4",-2.91965987482195,4.45486184943668,-3.17918024970991,0.000963526202102923,0.0350425589313442
"RP11-345I18.4",-2.72786199001192,5.82127694288125,-3.17573816435228,0.000974031811225382,0.0353658421616041
"RP11-2E11.9",-2.75309623682319,6.22553004646875,-3.17588520072345,0.000973580869192039,0.0353658421616041
"RN7SL517P",-2.69670274054646,4.64445605188234,-3.17380097749899,0.000979991102060938,0.0355527120210366
"RP11-33B1.3",-2.71680370667365,6.69755786976433,-3.17303413687783,0.000982359465189135,0.0356091063139644
"AC121251.1",-2.97753463304993,3.33129537859085,-3.17032087239106,0.000990782134492971,0.0358846853876958
"ZRSR1",-3.34332552191129,6.26030528662654,-3.16866071928891,0.000995968765388224,0.0360427009290865
"AC091132.1",-2.80442451361215,4.20151463055882,-3.16811733140689,0.000997671892324169,0.0360744963908819
"HSPA8P19",-2.83265665490576,4.65899652292059,-3.16291646374857,0.00101411049349267,0.0366386146253436
"COL17A1",-3.23877803468833,7.05442255910813,-3.15969777894328,0.00102440978877181,0.0369801791075446
"RP11-346C20.3",-2.78856904619741,5.36737282329867,-3.15845031829963,0.00102842756854499,0.0370946108647819
"RP11-5G9.5",-2.74136655085962,4.43138883878656,-3.15696978762004,0.00103321503179009,0.0372059457373498
"RP13-36G14.3",-2.8177477326807,4.96008466427476,-3.15700436581119,0.00103310298329528,0.0372059457373498
"RP11-383G10.3",-2.76409764302032,4.33993430324873,-3.15394973517034,0.00104304504442368,0.0375290351839021
"RP11-757G14.3",-2.89725123226717,2.87071845200667,-3.15293424147274,0.00104636988088506,0.0375868432089352
"SLC25A3P2",-2.81178845960799,4.59123396558054,-3.15309172455218,0.00104585361933605,0.0375868432089352
"RP11-47I22.1",-2.8883875486923,4.35749962331582,-3.15246789264608,0.00104790005739868,0.0376109297057482
"FAM41C",-2.87429174648023,6.3969842237926,-3.15124034362594,0.0010519378251147,0.0377249046921461
"PLAGL1",-3.09886526971454,10.3867202338236,-3.1504498849313,0.00105454552704276,0.0377874495488736
"MIR99AHG",-3.11010874109657,8.59522299972082,-3.14929394743697,0.00105836975703935,0.0378934481260112
"RPS17P13",-2.94242257003557,2.90820080766398,-3.14889028525302,0.00105970824209168,0.0379103475126697
"AC115115.3",-2.67019017386601,5.27423097996354,-3.14746425263694,0.00106444936969407,0.0380488470774959
"RP11-126O1.4",-2.80680160552995,1.87909252182263,-3.1428016511281,0.00108008911059372,0.0385763745034255
"WISP1-OT1",-3.89459047454203,4.40633142214572,-3.14243737906198,0.00108131993861022,0.0385888335677605
"AP001429.1",-2.68144317654287,7.63071416153499,-3.14190237716041,0.00108313000415957,0.0386219266030884
"RP11-103H7.5",3.36312787679556,3.65880935025118,3.13961634688145,0.00109089607420738,0.0388671702269716
"GS1-165B14.2",-2.63331148501837,6.24762605667741,-3.13861330059845,0.00109431991690159,0.0389574328757351
"RP11-43D2.2",-3.16273733894274,4.3213563420793,-3.13768365981041,0.00109750210839631,0.0390389530459798
"BTBD19",-2.77817045521155,8.32326272325668,-3.13612668183143,0.00110285096413683,0.0391655319666513
"RP11-809N8.6",-2.71539202457751,3.18198967457208,-3.13631993157358,0.00110218575806486,0.0391655319666513
"CTD-2243E23.1",-2.94365339228913,1.82311460512769,-3.13524383219912,0.00110589466519805,0.0392417707962246
"HNRNPA1P40",-3.01468886660767,4.37488941406105,-3.13176247289344,0.00111797318838911,0.0396382195611025
"RP11-505E24.3",-2.88544661647338,3.01000435617978,-3.1313645050675,0.00111936171048559,0.0396553146211866
"SCAND1",2.5557511666467,9.51167208319502,3.13081292253152,0.00112128884832039,0.039691447970642
"RP11-247I13.6",-2.83194350464657,2.17867486731252,-3.12873059376831,0.0011285919757207,0.0399176686513599
"AC066692.3",-2.88019344986033,3.89589880350142,-3.12597869594298,0.00113831119958846,0.040228910827459
"RP13-93L13.2",-2.6572724366317,6.51657009774299,-3.1243699198703,0.00114402906658595,0.0403983532859309
"RP5-1147A1.2",-2.73042693985812,2.28241731253271,-3.1214265736581,0.00115455932619299,0.0407373222899965
"RP11-338L22.2",-2.73423895321566,5.82339747785119,-3.12094831028097,0.00115627886154124,0.0407651190573348
"RPL26P9",-2.94962399217149,3.16449740198327,-3.11988400802161,0.00116011396325348,0.0408673962320983
"AC008280.1",-2.94332825046763,3.53078715425926,-3.11891505977376,0.00116361573473985,0.0409368247465989
"TEX41",-3.09213204647973,6.80211314614105,-3.1182948295469,0.00116586239101786,0.0409368247465989
"RN7SKP151",-2.74222844809596,3.56025690520311,-3.11844733418166,0.00116530960128822,0.0409368247465989
"RP11-666F17.1",-2.92878621841473,6.04923293327257,-3.11863193566213,0.00116464079439808,0.0409368247465989
"RP11-603J24.21",-2.73910284027832,3.79608524619321,-3.11804647583701,0.00116676312989141,0.0409368247465989
"NCKAP5-IT1",-3.14600330761038,3.74053423757429,-3.1166768902778,0.00117174201302077,0.041047937319527
"RP11-583F2.5",-2.83110240013045,6.0310866463888,-3.11665921357048,0.00117180640226936,0.041047937319527
"SNORA70G",-2.82978873705811,1.65646041697646,-3.11318990110144,0.00118450751684494,0.0414596583015999
"RP11-561O23.8",-3.05767537117576,3.02622398337528,-3.11206332136972,0.0011886593213338,0.0415717207250173
"PAICSP2",-3.07333549323487,2.31721200157834,-3.10961046886951,0.00119774562618769,0.0418560436397476
