GEN1,GEN2
RP4-668E10.4,MTND5P30
RP4-668E10.4,RP11-340F16.2
RP4-668E10.4,REXO1L1P
RP4-668E10.4,LINC01007
RP4-668E10.4,PABPC1P6
RP4-668E10.4,AC005235.1
RP4-668E10.4,MIR124-2HG
RP4-668E10.4,RP11-101E19.4
RP4-668E10.4,CTA-342B11.3
RP4-668E10.4,OPALIN
RP4-668E10.4,MTND5P17
RP4-668E10.4,RP11-475J5.5
RP4-668E10.4,AC006548.28
RP4-668E10.4,RP11-113E21.2
MMD2,LINC00599
MMD2,RP11-340L3.1
MMD2,TMEM229A
MMD2,HTR5A
AC011518.1,MTND5P3
AC011518.1,C10orf67
AC011518.1,RP11-144L1.4
AC011518.1,MAPK6PS2
AC011518.1,ZNF705G
AC011518.1,TUSC7
AC011518.1,RP11-340L3.1
EIF4BP4,MTND5P29
EIF4BP4,USP29
EIF4BP4,LINC01109
EIF4BP4,RP11-113I24.1
EIF4BP4,AL022344.5
EIF4BP4,RP11-692C23.1
EIF4BP4,AC007682.1
EIF4BP4,LINC00906
EIF4BP4,MTND4P27
EIF4BP4,RP11-300M24.1
EIF4BP4,KB-1568E2.1
EIF4BP4,RP11-566K19.7
EIF4BP4,RP11-344G13.1
EIF4BP4,FOXR2
EIF4BP4,RP11-666G4.1
EIF4BP4,AC104623.1
EIF4BP4,OR2L3
EIF4BP4,CTAGE13P
EIF4BP4,RP11-491F9.8
EIF4BP4,MUC7
EIF4BP4,C1orf68
EIF4BP4,WBP11P1
EIF4BP4,OR1I1
EIF4BP4,RP11-410C4.5
EIF4BP4,OR2L6P
EIF4BP4,RP11-301G19.1
EIF4BP4,KPRP
EIF4BP4,TCP10
EIF4BP4,RP11-989E6.10
EIF4BP4,GOLGA6L22
EIF4BP4,MTND1P2
EIF4BP4,ERICH3-AS1
EIF4BP4,ZNF806
EIF4BP4,RP3-333B15.4
EIF4BP4,CRX
EIF4BP4,RP11-189E14.4
EIF4BP4,OR2H1
EIF4BP4,AC009234.1
EIF4BP4,RP11-385H1.1
EIF4BP4,OR1S2
EIF4BP4,SMIM21
EIF4BP4,LINC00837
EIF4BP4,RP11-143A12.3
EIF4BP4,CACNG3
EIF4BP4,PRNT
EIF4BP4,FAM9B
EIF4BP4,MTND1P28
EIF4BP4,RP11-67H2.1
EIF4BP4,RP3-416J7.5
EIF4BP4,REG1P
EIF4BP4,MAN1A2P1
EIF4BP4,RP11-624J12.1
EIF4BP4,RP11-897M7.2
EIF4BP4,RP11-626I20.3
EIF4BP4,MUC17
EIF4BP4,LINC01360
EIF4BP4,ACTR3BP2
EIF4BP4,OR10K1
EIF4BP4,GAD2
EIF4BP4,CTC-525D6.3
EIF4BP4,LINC00700
EIF4BP4,SLC22A8
EIF4BP4,MTND4P4
EIF4BP4,RP11-340L3.1
EIF4BP4,MTND5P17
EIF4BP4,RP11-45K10.2
EIF4BP4,RNASE9
EIF4BP4,AC006548.28
EIF4BP4,MTND5P27
EIF4BP4,MIR7515HG
EIF4BP4,CYLC2
EIF4BP4,RP11-307A17.2
EIF4BP4,CTA-929C8.6
EIF4BP4,LINC01553
EIF4BP4,RP11-1217F2.9
EIF4BP4,CTD-2320B12.1
EIF4BP4,AC105342.1
EIF4BP4,CTC-281M20.1
EIF4BP4,AADACL3
EIF4BP4,RP11-491F9.3
EIF4BP4,MTND5P3
EIF4BP4,CNPY1
EIF4BP4,AC007326.10
EIF4BP4,BPESC1
EIF4BP4,MTND5P6
EIF4BP4,RP11-278H7.5
EIF4BP4,RP11-861E23.2
EIF4BP4,RP4-815D20.1
EIF4BP4,RP11-313I2.5
EIF4BP4,RP11-566K19.12
EIF4BP4,BOD1L2
EIF4BP4,CTA-992D9.11
EIF4BP4,RP11-989E6.8
EIF4BP4,RP1-140J1.1
EIF4BP4,C2orf78
EIF4BP4,RP11-438F14.3
EIF4BP4,RP11-101E19.4
EIF4BP4,RP5-865N13.1
EIF4BP4,RP11-474J18.1
EIF4BP4,RP11-846F4.5
EIF4BP4,LINC00608
EIF4BP4,RP11-113E21.3
EIF4BP4,RP5-963E22.5
EIF4BP4,RP11-417J1.3
EIF4BP4,MTND5P19
EIF4BP4,RP11-144L1.4
EIF4BP4,TMCC1P1
EIF4BP4,AP000235.2
EIF4BP4,RP11-475J5.6
EIF4BP4,RP11-292D4.3
EIF4BP4,MTND2P22
EIF4BP4,SLC4A1APP2
EIF4BP4,TPD52L3
EIF4BP4,TECRL
EIF4BP4,SLC10A2
EIF4BP4,RP11-138B9.1
EIF4BP4,RP11-2A4.4
EIF4BP4,LINC01516
EIF4BP4,RP11-491F9.2
EIF4BP4,RP11-629F19.1
EIF4BP4,OR10R3P
EIF4BP4,C10orf53
EIF4BP4,RP11-760D2.11
EIF4BP4,GABRR3
EIF4BP4,NEUROD1
EIF4BP4,FLJ33581
EIF4BP4,MTND5P30
EIF4BP4,REXO1L1P
EIF4BP4,LINC01007
EIF4BP4,PABPC1P6
EIF4BP4,OR11A1
EIF4BP4,RP5-991O23.1
EIF4BP4,RP11-344P13.3
EIF4BP4,AC005235.1
EIF4BP4,LINC00550
EIF4BP4,CTA-342B11.3
EIF4BP4,OPALIN
EIF4BP4,CTD-3145H4.1
EIF4BP4,RP11-373E16.3
EIF4BP4,RP11-475J5.5
EIF4BP4,RP11-81M19.1
EIF4BP4,RP11-126O22.1
EIF4BP4,RP11-113E21.2
EIF4BP4,LINC00343
EIF4BP4,RP11-112N13.1
EIF4BP4,RP11-946L20.1
EIF4BP4,LL22NC03-22D1.1
EIF4BP4,MAS1
EIF4BP4,MTND1P15
EIF4BP4,ANKRD30BP2
EIF4BP4,CTA-929C8.9
EIF4BP4,PPP1R3A
EIF4BP4,RP11-87G24.2
EIF4BP4,RP1-101G11.3
EIF4BP4,LINC00841
EIF4BP4,OSTM1-AS1
EIF4BP4,HSP90AB7P
EIF4BP4,AC012593.1
EIF4BP4,HPVC1
EIF4BP4,RP4-570O12.3
EIF4BP4,CTD-3076M17.1
EIF4BP4,RP11-139I14.2
EIF4BP4,RP11-665E10.5
EIF4BP4,RP11-36D19.9
EIF4BP4,LINC00703
EIF4BP4,RP4-760C5.5
EIF4BP4,DPPA4
EIF4BP4,PASD1
EIF4BP4,PROL1
EIF4BP4,RP11-238K6.1
EIF4BP4,ANHX
EIF4BP4,AP005901.1
EIF4BP4,NEFMP1
EIF4BP4,CYP11B2
EIF4BP4,OTX2
EIF4BP4,RP11-691G17.1
EIF4BP4,CYLC1
EIF4BP4,MTND5P7
EIF4BP4,RP5-921G16.1
EIF4BP4,RP1-274L7.4
EIF4BP4,XIRP2
EIF4BP4,AC073869.7
EIF4BP4,AC079248.1
EIF4BP4,RP11-233E12.2
EIF4BP4,RP11-16E18.1
EIF4BP4,MTND5P23
EIF4BP4,RP11-1437A8.4
EIF4BP4,SPATA31A7
EIF4BP4,LINC01206
EIF4BP4,KB-1410C5.2
EIF4BP4,RP11-263G22.1
EIF4BP4,RP11-538C21.2
EIF4BP4,RP11-46E17.8
EIF4BP4,RP11-434D2.3
EIF4BP4,GABRA6
EIF4BP4,RP11-379P15.1
EIF4BP4,CTA-212A2.3
EIF4BP4,RP11-578F21.4
EIF4BP4,HTN1
EIF4BP4,KLK3
EIF4BP4,RP11-753A21.2
EIF4BP4,AC114776.3
EIF4BP4,NEUROD6
EIF4BP4,MTND2P9
EIF4BP4,RP3-341O5.3
EIF4BP4,RP11-326K13.3
EIF4BP4,RP11-756P10.2
EIF4BP4,RP11-846F4.6
ALDOB,APOC3
ALDOB,CFHR5
ALDOB,CYP2B6
ALDOB,C8A
ALDOB,C8B
ALDOB,APOA2
ALDOB,BHMT
ALDOB,TM4SF5
ALDOB,A1CF
ALDOB,APOB
ALDOB,ITIH1
ALDOB,ITIH2
ALDOB,APCS
ALDOB,C9
ALDOB,PLG
ALDOB,SLC22A7
ALDOB,RP11-622A1.2
ALDOB,AHSG
ALDOB,C3P1
ALDOB,FABP1
ALDOB,AFM
ALDOB,CFHR2
ALDOB,ABCG5
ALDOB,HAO1
ALDOB,BAAT
ALDOB,F11
ALDOB,SULT2A1
ALDOB,AGXT
ALDOB,CRP
ALDOB,CYP3A4
ALDOB,CPN1
ALDOB,F9
ALDOB,GC
ALDOB,KNG1
ALDOB,CREB3L3
ALDOB,CYP4A11
ALDOB,G6PC
ALDOB,SLC13A5
ALDOB,CYP4F2
ALDOB,MBL2
APOC3,C3P1
APOC3,CYP4A11
APOC3,HPD
APOC3,ORM1
APOC3,ALB
SLC17A2,SLCO1B3
SLC17A2,TM4SF4
SLC17A2,SLC30A10
SLC17A2,UGT1A4
SLC17A2,RP11-372E1.4
SLC17A2,CYP4A11
SLC17A2,HAO1
SLCO1B3,SLC38A4
SLCO1B3,CPS1-IT1
SLCO1B3,GPR128
KB-1568E2.1,RP11-340L3.1
KB-1568E2.1,MTND5P3
KB-1568E2.1,MAPK6PS2
KB-1568E2.1,HTR5A
KB-1568E2.1,C1orf68
RP11-340L3.1,RP11-144L1.4
RP11-340L3.1,HTN1
RP11-340L3.1,RP11-753A21.2
RP11-340L3.1,AC114776.3
RP11-340L3.1,RP11-544D21.2
RP11-340L3.1,NEUROD6
RP11-340L3.1,MTND2P9
RP11-340L3.1,LINC01109
RP11-340L3.1,PROL1
RP11-340L3.1,AL022344.5
RP11-340L3.1,GABRR3
RP11-340L3.1,USP29
RP11-340L3.1,BOD1L2
RP11-340L3.1,OR1I1
RP11-340L3.1,OR2L6P
RP11-340L3.1,GNL2P1
RP11-340L3.1,LIN28B
RP11-340L3.1,CTA-342B11.3
RP11-340L3.1,MUC12
RP11-340L3.1,ZNF806
RP11-340L3.1,SPATA31B1P
RP11-340L3.1,RP3-333B15.4
RP11-340L3.1,MYT1L
RP11-340L3.1,CTB-43I4.1
RP11-340L3.1,LINC00837
RP11-340L3.1,NPAP1P6
RP11-340L3.1,RP11-946L20.1
RP11-340L3.1,RP11-101E19.4
RP11-340L3.1,RP11-67H2.1
RP11-340L3.1,CDH9
RP11-340L3.1,RP3-416J7.5
RP11-340L3.1,GPR112
RP11-340L3.1,MAN1A2P1
RP11-340L3.1,LIPF
RP11-340L3.1,HSP90AB7P
RP11-340L3.1,MUC17
RP11-340L3.1,CTD-2320B12.1
RP11-340L3.1,OR6P1
RP11-340L3.1,FLJ33581
RP11-340L3.1,ACTR3BP2
RP11-340L3.1,MTND2P6
RP11-340L3.1,CTD-2207A17.1
RP11-340L3.1,SLC22A8
RP11-340L3.1,KLK15
RP11-340L3.1,NEFMP1
RP11-340L3.1,CTAGE14P
RP11-340L3.1,RP11-45K10.2
RP11-340L3.1,RGPD4-AS1
RP11-340L3.1,RP11-16E18.1
RP11-340L3.1,RP11-517M22.1
RP11-340L3.1,LINC00836
RP11-340L3.1,MIR7515HG
RP11-340L3.1,AC105342.1
RP11-340L3.1,OPN5
RP11-340L3.1,SLC17A6
RP11-340L3.1,C1orf141
RP11-340L3.1,RP11-491F9.3
RP11-340L3.1,CTD-3046C4.1
RP11-340L3.1,CNPY1
RP11-340L3.1,TMEM239
RP11-340L3.1,RP11-861E23.2
RP11-340L3.1,RP4-815D20.1
RP11-340L3.1,RP11-326K13.3
RP11-340L3.1,AC013437.2
RP11-340L3.1,ZIM3
RP11-340L3.1,RP5-865N13.1
RP11-340L3.1,LINC00906
RP11-340L3.1,AC112198.1
RP11-340L3.1,FOXR2
RP11-340L3.1,AC104623.1
RP11-340L3.1,OR2L3
RP11-340L3.1,AC079779.7
RP11-340L3.1,TMCC1P1
RP11-340L3.1,SLC4A1APP2
RP11-340L3.1,TINAG
RP11-340L3.1,LINC01007
RP11-340L3.1,RP11-461F11.2
RP11-340L3.1,MTND5P29
RP11-340L3.1,OR1S2
RP11-340L3.1,C11orf87
RP11-340L3.1,MTND5P3
RP11-340L3.1,RP11-475A13.1
RP11-340L3.1,REXO1L1P
RP11-340L3.1,RP11-566K19.12
RP11-340L3.1,PABPC1P6
RP11-340L3.1,OR11A1
RP11-340L3.1,GAD2
RP11-340L3.1,RP5-991O23.1
RP11-340L3.1,RP11-526D8.7
RP11-340L3.1,AC005235.1
RP11-340L3.1,OPALIN
RP11-340L3.1,MTND4P8
RP11-340L3.1,RP11-475J5.5
RP11-340L3.1,AC006548.28
RP11-340L3.1,RP11-25D10.2
RP11-340L3.1,MAS1
RP11-340L3.1,MAPK6PS4
RP11-340L3.1,ANKRD30BP2
RP11-340L3.1,RP1-101G11.3
RP11-340L3.1,RP11-1086I4.2
RP11-340L3.1,CTC-281M20.1
RP11-340L3.1,AC012593.1
RP11-340L3.1,LINC00320
RP11-340L3.1,MTND5P6
RP11-340L3.1,SYT14
RP11-340L3.1,RP11-238K6.1
RP11-340L3.1,PHOX2B
RP11-340L3.1,MTND2P33
RP11-340L3.1,HPVC1
RP11-340L3.1,MTND5P7
RP11-340L3.1,RP5-921G16.1
RP11-340L3.1,MTND1P7
RP11-340L3.1,AC073869.7
RP11-340L3.1,AC079248.1
RP11-340L3.1,LINC00608
RP11-340L3.1,LINC01206
RP11-340L3.1,RP11-46E17.8
RP11-340L3.1,LINC00550
C3P1,ACOT12
C3P1,C8B
C3P1,PROC
C3P1,APOH
C3P1,SPP2
C3P1,ITIH3
C3P1,BHMT
C3P1,ACSM2A
C3P1,TM4SF5
C3P1,MOGAT3
C3P1,LINC01370
C3P1,FGA
C3P1,APOB
C3P1,SLC22A1
C3P1,UGT2A3
C3P1,ITIH1
C3P1,UGT1A9
C3P1,HNF4A
C3P1,F13B
C3P1,APCS
C3P1,CYP2A6
C3P1,C9
C3P1,LECT2
C3P1,APOA1
C3P1,APOA4
C3P1,PLG
C3P1,VTN
C3P1,CYP1A2
C3P1,MTND4P20
C3P1,SLC22A7
C3P1,RP11-1151B14.3
C3P1,AHSG
C3P1,FABP1
C3P1,AFM
C3P1,CFHR2
C3P1,GCGR
C3P1,G6PC
C3P1,HAO1
C3P1,BAAT
C3P1,CYP2E1
C3P1,TTR
C3P1,ACSM2B
C3P1,F2
C3P1,SERPINC1
C3P1,APOA2
C3P1,CYP4F3
C3P1,F11
C3P1,UGT1A4
C3P1,SLC25A47
C3P1,SULT2A1
C3P1,AGXT
C3P1,CRP
C3P1,CYP2C9
C3P1,CYP3A4
C3P1,SLC17A1
C3P1,CPN1
C3P1,ABCB11
C3P1,A1CF
C3P1,PCK1
C3P1,F9
C3P1,INHBC
C3P1,SERPINA6
C3P1,SERPINA4
C3P1,GC
C3P1,KNG1
C3P1,SERPINA10
C3P1,CREB3L3
C3P1,CYP4A11
C3P1,ITIH4
C3P1,LINC00261
C3P1,SLC13A5
C3P1,SERPINA7
C3P1,CYP4F2
C3P1,FGF23
C3P1,MBL2
C3P1,FYTTD1P1
C3P1,RP11-622A1.2
C3P1,SLCO1B1
C3P1,CFHR5
C3P1,CYP2B6
C3P1,C8A
C3P1,INS-IGF2
C3P1,TAT
C3P1,RP11-116D2.1
C3P1,APOA5
MTND5P29,LINC00841
MTND5P29,MAPK6PS2
MTND5P29,FCRL4
MTND5P29,MTND5P3
AC078842.4,MIR124-2HG
AC078842.4,FLJ16779
PDCL3P3,OR8B4
PDCL3P3,OR8B6P
PDCL3P3,CTD-2384A14.1
PDCL3P3,OR4N3P
PDCL3P3,OR8D2
PDCL3P3,LINC00442
PDCL3P3,OR8C1P
PDCL3P3,OR11K1P
PDCL3P3,OR8D1
PDCL3P3,OR8B12
PDCL3P3,OR8X1P
PDCL3P3,RP11-30H9.1
PDCL3P3,OR8A1
PDCL3P3,OR8B5P
PDCL3P3,OR10D3
PDCL3P3,OR8B7P
PDCL3P3,OR11J2P
PDCL3P3,XAGE1B
PDCL3P3,OR8B1P
PDCL3P3,OR8B3
PDCL3P3,PANX3
PDCL3P3,ZSCAN5B
PDCL3P3,XAGE1A
PDCL3P3,OR8G5
PDCL3P3,OR8B8
PDCL3P3,RPL5P19
PDCL3P3,OR8G1
OR8B4,CTD-2384A14.1
MTND5P3,AC073065.3
MTND5P3,TNP2
MTND5P3,RP11-300M24.1
MTND5P3,REXO1L1P
MTND5P3,RP11-344G13.1
MTND5P3,PABPC1P6
MTND5P3,RP11-203B7.2
MTND5P3,RP5-991O23.1
MTND5P3,KIF2B
MTND5P3,LINC00550
MTND5P3,OPALIN
MTND5P3,ERICH3-AS1
MTND5P3,MUC12
MTND5P3,RP11-897M7.2
MTND5P3,SPATA31D5P
MTND5P3,CTB-43I4.1
MTND5P3,LINC00343
MTND5P3,MUC22
MTND5P3,RP11-112N13.1
MTND5P3,NPAP1P6
MTND5P3,MAS1
MTND5P3,ANKRD30BP2
MTND5P3,CTA-929C8.9
MTND5P3,PPP1R3A
MTND5P3,RP3-416J7.5
MTND5P3,MTND5P24
MTND5P3,RP11-430C1.1
MTND5P3,HSP90AB7P
MTND5P3,AC012593.1
MTND5P3,HPVC1
MTND5P3,LINC01360
MTND5P3,OR6P1
MTND5P3,LINC00320
MTND5P3,LINC00700
MTND5P3,PROL1
MTND5P3,RP11-238K6.1
MTND5P3,CTA-992D9.8
MTND5P3,AP005901.1
MTND5P3,MTND2P33
MTND5P3,CCDC11P1
MTND5P3,NEFMP1
MTND5P3,MTND5P7
MTND5P3,RP5-921G16.1
MTND5P3,MTND5P8
MTND5P3,MTND5P27
MTND5P3,AC079248.1
MTND5P3,RP11-517M22.1
MTND5P3,MTND5P23
MTND5P3,RP11-1437A8.4
MTND5P3,CYLC2
MTND5P3,CLLU1
MTND5P3,RP11-263G22.1
MTND5P3,GABRA6
MTND5P3,RP11-101E19.4
MTND5P3,CTA-212A2.3
MTND5P3,HTN1
MTND5P3,RP11-846F4.6
MTND5P3,RP11-566K19.12
MTND5P3,BOD1L2
MTND5P3,USP29
MTND5P3,RP11-113I24.1
MTND5P3,AL022344.5
MTND5P3,MTND2P8
MTND5P3,RP1-228P16.9
MTND5P3,RP11-334E15.1
MTND5P3,RP5-865N13.1
MTND5P3,C1orf110
MTND5P3,FOXR2
MTND5P3,RP11-666G4.1
MTND5P3,OR2L3
MTND5P3,RP11-78H18.2
MTND5P3,OR1I1
MTND5P3,RP11-410C4.5
MTND5P3,AC007126.1
MTND5P3,ZNF806
MTND5P3,SPATA31B1P
MTND5P3,RP11-189E14.4
MTND5P3,SLC10A2
MTND5P3,OR2H1
MTND5P3,OR1S2
MTND5P3,LINC00837
MTND5P3,RP11-544P1.3
MTND5P3,CACNG3
MTND5P3,PRNT
MTND5P3,MTND1P28
MTND5P3,RP11-67H2.1
MTND5P3,REG1P
MTND5P3,GPR112
MTND5P3,MAN1A2P1
MTND5P3,RP11-760D2.11
MTND5P3,NOL8P1
MTND5P3,RP11-626I20.3
MTND5P3,MUC17
MTND5P3,GS1-519E5.1
MTND5P3,MTND5P30
MTND5P3,LINC01007
MTND5P3,AC004112.7
MTND5P3,ACTR3BP2
MTND5P3,OR10K1
MTND5P3,MTND2P6
MTND5P3,OR11A1
MTND5P3,RP11-113D6.10
MTND5P3,AC011525.2
MTND5P3,RP11-526D8.7
MTND5P3,CTD-2207A17.1
MTND5P3,KLK15
MTND5P3,MTND4P4
MTND5P3,CTA-342B11.3
MTND5P3,MTND5P17
MTND5P3,CTD-3145H4.1
MTND5P3,MTND4P8
MTND5P3,MYADML
MTND5P3,AC006548.28
MTND5P3,LINC00971
MTND5P3,RP11-1217F2.13
MTND5P3,LINC00836
MTND5P3,MIR7515HG
MTND5P3,LINC00703
MTND5P3,MTND1P15
MTND5P3,CTA-929C8.6
MTND5P3,DPCR1
MTND5P3,RP11-717H13.1
MTND5P3,CTD-2320B12.1
MTND5P3,AC105342.1
MTND5P3,CTC-281M20.1
MTND5P3,C1orf141
MTND5P3,MAPK6PS2
MTND5P3,MTND5P6
MTND5P3,TMPRSS11BNL
MTND5P3,LINC00643
MTND5P3,CYLC1
MTND5P3,RP11-989E6.8
MTND5P3,RP11-544D21.2
MTND5P3,ZIM3
MTND5P3,MTND4P5
MTND5P3,AC073869.7
MTND5P3,RP11-233E12.2
MTND5P3,RP11-15B24.5
MTND5P3,RP11-474J18.1
MTND5P3,AC112198.1
MTND5P3,RP11-846F4.5
MTND5P3,VSX2
MTND5P3,LINC00608
MTND5P3,LINC01206
MTND5P3,CTD-2309H9.2
MTND5P3,RP11-113E21.3
MTND5P3,MTND5P19
MTND5P3,TMCC1P1
MTND5P3,AP000235.2
MTND5P3,RP11-475J5.6
MTND5P3,SLC4A1APP2
MTND5P3,TRIM64B
MTND5P3,RP11-46E17.8
MTND5P3,RP4-547N15.3
MTND5P3,THRAP3P1
MTND5P3,CTD-2144E22.9
MTND5P3,TPD52L3
MTND5P3,TRPM1
MTND5P3,AC114776.3
MTND5P3,SLC39A12-AS1
MTND5P3,NEUROD6
MTND5P3,MTND2P9
MTND5P3,RP11-489P6.2
MTND5P3,OR10R3P
MTND5P3,C10orf53
MTND5P3,GABRR3
AC073065.3,SLC4A1APP2
AC073065.3,MIR124-2HG
RP11-566K19.12,MAPK6PS2
RP11-566K19.12,RP11-544D21.2
RP11-566K19.12,RP11-144L1.4
RP11-566K19.12,HTR5A
RP11-566K19.12,SLC4A1APP2
IGLV1-40,IGHV4-39
IGLV1-40,IGKV1-33
IGLV1-40,IGHV1-69-2
IGLV1-40,IGKV1-6
IGLV1-40,IGKV1-16
IGLV1-40,IGHV3-23
IGLV1-40,IGLV2-14
IGLV1-40,IGHG3
IGLV1-40,IGHV3-30
IGLV1-40,IGHV3-11
IGLV1-40,IGHV4-28
IGLV1-40,IGKV1D-39
IGLV1-40,IGHV4-59
IGLV1-40,IGHV3-21
IGLV1-40,IGLV1-44
IGLV1-40,IGHV4-55
IGLV1-40,IGHV3-74
IGLV1-40,IGLV1-47
IGLV1-40,IGLV3-21
IGLV1-40,IGHV3-49
IGLV1-40,IGLL5
IGLV1-40,IGHV3-72
IGLV1-40,IGHV4-31
IGLV1-40,IGKV1-5
IGLV1-40,IGHV4-34
IGLV1-40,IGHV3-48
IGLV1-40,IGKV1-27
IGLV1-40,IGLC3
IGLV1-40,IGHV3-15
IGLV1-40,IGLV3-1
IGLV1-40,IGKV2-28
IGLV1-40,IGHV2-5
IGLV1-40,IGHV2-26
IGLV1-40,IGHV1-2
IGLV1-40,IGKV3-20
IGLV1-40,IGKV1-8
IGLV1-40,IGHV2-70
IGLV1-40,IGHV3-7
IGLV1-40,IGHA1
IGLV1-40,FCRL5
IGLV1-40,IGKV3-15
IGLV1-40,IGHV3-53
IGLV1-40,IGHG2
IGLV1-40,IGKV1-9
IGLV1-40,IGLV1-51
IGLV1-40,IGKV3-11
IGLV1-40,IGKC
IGLV1-40,IGLV2-23
IGLV1-40,IGKV1-17
IGLV1-40,IGLV3-25
IGLV1-40,IGLC2
IGLV1-40,IGHV4-61
IGLV1-40,IGLC1
IGLV1-40,IGHG1
IGLV1-40,IGHV1-24
IGLV1-40,IGLV2-8
IGLV1-40,IGHV3-73
IGLV1-40,IGLV2-11
IGLV1-40,IGHV3-33
IGLV1-40,IGJ
IGHV4-39,IGLV2-23
IGHV4-39,IGHV1-2
IGHV4-39,IGKV3-20
RP11-144L1.4,CTA-342B11.3
RP11-144L1.4,MTND5P17
RP11-144L1.4,CTD-3145H4.1
RP11-144L1.4,POM121L2
RP11-144L1.4,KLK2
RP11-144L1.4,RNASE9
RP11-144L1.4,AC006548.28
RP11-144L1.4,LINC00971
RP11-144L1.4,LINC00836
RP11-144L1.4,MIR7515HG
RP11-144L1.4,LINC01553
RP11-144L1.4,CTD-2320B12.1
RP11-144L1.4,RP11-87G24.2
RP11-144L1.4,AC105342.1
RP11-144L1.4,LINC00841
RP11-144L1.4,CTC-281M20.1
RP11-144L1.4,OPN5
RP11-144L1.4,CNPY1
RP11-144L1.4,AC007326.10
RP11-144L1.4,MTND5P6
RP11-144L1.4,RP11-861E23.2
RP11-144L1.4,RP4-815D20.1
RP11-144L1.4,RP11-159D12.10
RP11-144L1.4,CTA-992D9.11
RP11-144L1.4,RP11-989E6.8
RP11-144L1.4,VRTN
RP11-144L1.4,C2orf78
RP11-144L1.4,RP11-846F4.1
RP11-144L1.4,DNAJB8
RP11-144L1.4,MTND4P5
RP11-144L1.4,RP5-865N13.1
RP11-144L1.4,RP11-897M7.2
RP11-144L1.4,AC073869.7
RP11-144L1.4,RP11-474J18.1
RP11-144L1.4,AC112198.1
RP11-144L1.4,RP11-846F4.5
RP11-144L1.4,LINC00608
RP11-144L1.4,RP11-299H22.1
RP11-144L1.4,RP11-538C21.2
RP11-144L1.4,RP5-963E22.5
RP11-144L1.4,SERPINB13
RP11-144L1.4,RP11-475J5.6
RP11-144L1.4,SLC4A1APP2
RP11-144L1.4,RP11-46E17.8
RP11-144L1.4,THRAP3P1
RP11-144L1.4,TPD52L3
RP11-144L1.4,OTX2-AS1
RP11-144L1.4,AC114776.3
RP11-144L1.4,NEUROD6
RP11-144L1.4,RP11-2A4.4
RP11-144L1.4,CTD-2516K3.3
RP11-144L1.4,OR10R3P
RP11-144L1.4,RP11-333A23.4
RP11-144L1.4,ARHGAP42P5
RP11-144L1.4,C10orf53
RP11-144L1.4,LINC01109
RP11-144L1.4,FLJ33581
RP11-144L1.4,RP11-445F12.1
RP11-144L1.4,SPATA31D2P
RP11-144L1.4,REXO1L1P
RP11-144L1.4,PABPC1P6
RP11-144L1.4,CTD-2351A16.1
RP11-144L1.4,OR11A1
RP11-144L1.4,RP5-991O23.1
RP11-144L1.4,RP11-344P13.3
RP11-144L1.4,MIR124-2HG
RP11-144L1.4,LINC00550
RP11-144L1.4,KPRP
RP11-144L1.4,CPLX4
RP11-144L1.4,RP11-989E6.10
RP11-144L1.4,OPALIN
RP11-144L1.4,GOLGA6L22
RP11-144L1.4,LBX1-AS1
RP11-144L1.4,ATP1B4
RP11-144L1.4,RP11-113E21.2
RP11-144L1.4,RP11-946L20.1
RP11-144L1.4,LL22NC03-22D1.1
RP11-144L1.4,CTA-929C8.9
RP11-144L1.4,LCE1B
RP11-144L1.4,RP3-416J7.5
RP11-144L1.4,MTND5P24
RP11-144L1.4,RP11-430C1.1
RP11-144L1.4,RP1-101G11.3
RP11-144L1.4,OSTM1-AS1
RP11-144L1.4,AC008103.4
RP11-144L1.4,LINC01360
RP11-144L1.4,RP11-70F11.8
RP11-144L1.4,RP11-139I14.2
RP11-144L1.4,MTND2P18
RP11-144L1.4,OR6P1
RP11-144L1.4,LINC00700
RP11-144L1.4,PROL1
RP11-144L1.4,AP005901.1
RP11-144L1.4,CCDC11P1
RP11-144L1.4,NEFMP1
RP11-144L1.4,OTX2
RP11-144L1.4,RP11-691G17.1
RP11-144L1.4,FGF4
RP11-144L1.4,MTND5P7
RP11-144L1.4,MTND5P27
RP11-144L1.4,AC079248.1
RP11-144L1.4,RP11-233E12.2
RP11-144L1.4,MTND5P23
RP11-144L1.4,RP11-1437A8.4
RP11-144L1.4,RP11-731K22.1
RP11-144L1.4,SPATA31A7
RP11-144L1.4,CYLC2
RP11-144L1.4,LINC01206
RP11-144L1.4,KB-1410C5.2
RP11-144L1.4,CTA-212A2.4
RP11-144L1.4,RP11-539E17.5
RP11-144L1.4,CTA-212A2.3
RP11-144L1.4,KLK3
RP11-144L1.4,RP11-491F9.3
RP11-144L1.4,LINC00559
RP11-144L1.4,RP11-753A21.2
RP11-144L1.4,MTND2P9
RP11-144L1.4,RP11-326K13.3
RP11-144L1.4,RP11-846F4.6
RP11-144L1.4,BOD1L2
RP11-144L1.4,USP29
RP11-144L1.4,RP11-113I24.1
RP11-144L1.4,AL022344.5
RP11-144L1.4,RP1-228P16.9
RP11-144L1.4,RP11-692C23.1
RP11-144L1.4,AC007682.1
RP11-144L1.4,MTND4P27
RP11-144L1.4,CEACAM22P
RP11-144L1.4,FOXR2
RP11-144L1.4,AC104623.1
RP11-144L1.4,RP11-513O17.3
RP11-144L1.4,C1orf68
